selection_id,dataset_id,url,status,error_type,error_message,retry_count,processed_at
FIN03NEBANKNAK,FIN03NEBANK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03NEBANKNAK,success,,,0,2025-05-24T09:42:55.204691
FIN03NEBANKDNM,FIN03NEBANK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03NEBANKDNM,success,,,0,2025-05-24T09:42:57.797985
FIN03NEBANKDHM,FIN03NEBANK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03NEBANKDHM,success,,,0,2025-05-24T09:42:57.803799
FIN03NEBANKVYN,FIN03NEBANK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03NEBANKVYN,success,,,0,2025-05-24T09:42:57.805924
FIN03NEBANKDUK,FIN03NEBANK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03NEBANKDUK,success,,,0,2025-05-24T09:42:57.967324
SLD033T04a,SLD033,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD033T04a,success,,,0,2025-05-24T09:42:57.980944
SLD033T04b,SLD033,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD033T04b,success,,,0,2025-05-24T09:42:57.984416
SLD033T05,SLD033,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD033T05,success,,,0,2025-05-24T09:42:58.143674
SLD032T02a,SLD032,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD032T02a,success,,,0,2025-05-24T09:43:15.816622
SLD032T03,SLD032,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD032T03,success,,,0,2025-05-24T09:43:16.077805
SLD032T02,SLD032,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD032T02,success,,,0,2025-05-24T09:43:16.080702
SLD035T02,SLD035,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD035T02,success,,,0,2025-05-24T09:43:16.248421
SLD035T03,SLD035,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD035T03,success,,,0,2025-05-24T09:43:16.256557
SLD035T01,SLD035,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD035T01,success,,,0,2025-05-24T09:43:16.259402
SLD035T04,SLD035,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD035T04,success,,,0,2025-05-24T09:43:16.424538
SLD036T01,SLD036,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD036T01,success,,,0,2025-05-24T09:43:16.427736
SLD036T02,SLD036,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD036T02,success,,,0,2025-05-24T09:43:16.438925
SLD037T01,SLD037,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD037T01,success,,,0,2025-05-24T09:43:16.596109
SLD038T01,SLD038,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD038T01,success,,,0,2025-05-24T09:43:37.113852
VAV0101T01,VAV0101,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VAV0101T01,success,,,0,2025-05-24T09:43:42.171657
SLD037T02,SLD037,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD037T02,success,,,0,2025-05-24T09:43:42.182900
EP801,EP801,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/EP801,success,,,0,2025-05-24T09:43:42.356239
SLD039T01,SLD039,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD039T01,success,,,0,2025-05-24T09:43:42.356239
SLD038T02,SLD038,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD038T02,success,,,0,2025-05-24T09:43:42.447111
WSEN02T01,WSEN02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSEN02T01,success,,,0,2025-05-24T09:43:42.532071
SLD039T02,SLD039,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD039T02,success,,,0,2025-05-24T09:43:42.538293
WSEN01T01,WSEN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSEN01T01,success,,,0,2025-05-24T09:43:42.624936
WDOP1T1,WDOP1,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WDOP1T1,success,,,0,2025-05-24T09:43:42.718780
SLD020T03,SLD020,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD020T03,success,,,0,2025-05-24T09:44:00.418712
WDOP1T3,WDOP1,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WDOP1T3,success,,,0,2025-05-24T09:44:00.434335
WDOP2T2,WDOP2,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WDOP2T2,success,,,0,2025-05-24T09:44:00.442205
SLD020T02,SLD020,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD020T02,success,,,0,2025-05-24T09:44:00.605196
SLD021T02,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T02,success,,,0,2025-05-24T09:44:00.613490
SLD021T03,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T03,success,,,0,2025-05-24T09:44:00.617649
SLD021T04,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T04,success,,,0,2025-05-24T09:44:00.781794
SLD021T05,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T05,success,,,0,2025-05-24T09:44:00.785706
SLD021T06,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T06,success,,,0,2025-05-24T09:44:00.789930
SLD021T07,SLD021,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD021T07,success,,,0,2025-05-24T09:44:00.961735
SLD023T02,SLD023,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD023T02,success,,,0,2025-05-24T09:44:22.163427
SLD022T02,SLD022,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD022T02,success,,,0,2025-05-24T09:44:22.167629
CRU02QDMOT1,CRU02QDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02QDMOT1,success,,,0,2025-05-24T09:44:22.187043
CRU02QDMOT3,CRU02QDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02QDMOT3,success,,,0,2025-05-24T09:44:22.377365
CRU02QDMOT2,CRU02QDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02QDMOT2,success,,,0,2025-05-24T09:44:22.475851
CRU02QDMOT4,CRU02QDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02QDMOT4,success,,,0,2025-05-24T09:44:22.569300
SLD024T02,SLD024,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD024T02,success,,,0,2025-05-24T09:44:22.571311
SLD025T02A,SLD025,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD025T02A,success,,,0,2025-05-24T09:44:22.647038
SLD025T02B,SLD025,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD025T02B,success,,,0,2025-05-24T09:44:22.738954
SLD025T03,SLD025,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD025T03,success,,,0,2025-05-24T09:44:22.745429
SLD027T02B,SLD027,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD027T02B,success,,,0,2025-05-24T09:44:46.367287
SLD027T02A,SLD027,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD027T02A,success,,,0,2025-05-24T09:44:46.367287
SLD026T02,SLD026,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD026T02,success,,,0,2025-05-24T09:44:46.428366
SLD028T02A,SLD028,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD028T02A,success,,,0,2025-05-24T09:44:46.663440
SLD028T03,SLD028,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD028T03,success,,,0,2025-05-24T09:44:46.718342
SLD029T02A,SLD029,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD029T02A,success,,,0,2025-05-24T09:44:46.843483
SLD029T02B,SLD029,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD029T02B,success,,,0,2025-05-24T09:44:46.893330
SLD028T02B,SLD028,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD028T02B,success,,,0,2025-05-24T09:44:47.041701
VOLEPT1,VOLEP,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLEPT1,success,,,0,2025-05-24T09:44:47.054176
VOLEPT2,VOLEP,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLEPT2,success,,,0,2025-05-24T09:44:47.067341
WNUC04T01,WNUC04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC04T01,success,,,0,2025-05-24T09:45:06.559755
OBY02FGEN,OBY02FGEN,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02FGEN,success,,,0,2025-05-24T09:45:06.561766
WNUC01FT01,WNUC01F,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC01FT01,success,,,0,2025-05-24T09:45:08.688386
SLD013T02,SLD013,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD013T02,success,,,0,2025-05-24T09:45:11.068120
SLD015T02,SLD015,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD015T02,success,,,0,2025-05-24T09:45:11.246968
SLD016T02,SLD016,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD016T02,success,,,0,2025-05-24T09:45:11.427848
SLD017T02,SLD017,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD017T02,success,,,0,2025-05-24T09:45:11.631772
SLD014T02,SLD014,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD014T02,success,,,0,2025-05-24T09:45:11.656842
SLD014T03,SLD014,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD014T03,success,,,0,2025-05-24T09:45:11.714399
SLD018T02,SLD018,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD018T02,success,,,0,2025-05-24T09:45:11.799070
SLD019T02,SLD019,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD019T02,success,,,0,2025-05-24T09:45:34.837170
WPPS01,WPPS01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WPPS01,success,,,0,2025-05-24T09:45:36.357864
EP901T1,EP901,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/EP901T1,success,,,0,2025-05-24T09:45:36.358894
SLU01T1,SLU01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU01T1,success,,,0,2025-05-24T09:45:36.418209
SLU03T2,SLU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU03T2,success,,,0,2025-05-24T09:45:37.128637
SLU01T2,SLU01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU01T2,success,,,0,2025-05-24T09:45:37.138027
SLU03T1,SLU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU03T1,success,,,0,2025-05-24T09:45:37.227140
SLU02T3,SLU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU02T3,success,,,0,2025-05-24T09:45:37.482154
SLU02T4,SLU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU02T4,success,,,0,2025-05-24T09:45:37.540922
SLU02T2,SLU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU02T2,success,,,0,2025-05-24T09:45:37.629771
STA08T1,STA08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA08T1,success,,,0,2025-05-24T09:45:55.963232
SLU02T1,SLU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU02T1,success,,,0,2025-05-24T09:45:55.976919
SLU02T5,SLU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLU02T5,success,,,0,2025-05-24T09:45:55.994353
STA08T3,STA08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA08T3,success,,,0,2025-05-24T09:45:56.224801
SLD002T03,SLD002,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T03,success,,,0,2025-05-24T09:45:57.070423
STA08T4,STA08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA08T4,success,,,0,2025-05-24T09:45:57.119870
SLD002T02,SLD002,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T02,success,,,0,2025-05-24T09:45:57.253319
SLD002T04,SLD002,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T04,success,,,0,2025-05-24T09:45:57.290464
STA08T2,STA08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA08T2,success,,,0,2025-05-24T09:45:57.322986
SLD002T01,SLD002,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T01,success,,,0,2025-05-24T09:45:59.191718
SLD001T03,SLD001,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD001T03,success,,,0,2025-05-24T09:46:20.171445
SLD001T04,SLD001,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD001T04,success,,,0,2025-05-24T09:46:21.414465
SLD001T02,SLD001,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD001T02,success,,,0,2025-05-24T09:46:21.454753
SLD003T02,SLD003,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD003T02,success,,,0,2025-05-24T09:46:21.511957
SLD003T03,SLD003,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD003T03,success,,,0,2025-05-24T09:46:21.716884
SLD003T04,SLD003,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD003T04,success,,,0,2025-05-24T09:46:21.740846
CRU01ROBCET1,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET1,success,,,0,2025-05-24T09:46:21.851927
CRU01ROBCET2,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET2,success,,,0,2025-05-24T09:46:25.006435
CRU01ROBCET4,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET4,success,,,0,2025-05-24T09:46:25.007943
CRU01ROBCET5,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET5,success,,,0,2025-05-24T09:46:25.029036
CRU01ROBCET6,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET6,success,,,0,2025-05-24T09:46:40.866886
CRU01ROBCET3,CRU01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01ROBCET3,success,,,0,2025-05-24T09:46:40.874665
WNUC01CT01,WNUC01C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC01CT01,success,,,0,2025-05-24T09:46:40.885517
STA01T1,STA01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA01T1,success,,,0,2025-05-24T09:46:41.042272
WSTA01T2,STA01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSTA01T2,success,,,0,2025-05-24T09:46:43.207174
SLD004T02,SLD004,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD004T02,success,,,0,2025-05-24T09:46:43.229147
SLD004T04,SLD004,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD004T04,success,,,0,2025-05-24T09:46:43.241342
WNUC01BT01,WNUC01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC01BT01,success,,,0,2025-05-24T09:46:43.382810
SLD005T02,SLD005,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD005T02,success,,,0,2025-05-24T09:46:43.413658
SLD005T03,SLD005,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD005T03,success,,,0,2025-05-24T09:46:43.423404
SLD005T04,SLD005,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD005T04,success,,,0,2025-05-24T09:47:01.074317
SLD005T06,SLD005,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD005T06,success,,,0,2025-05-24T09:47:01.082937
STA02T1,STA02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA02T1,success,,,0,2025-05-24T09:47:01.089132
STA03T2,STA03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA03T2,success,,,0,2025-05-24T09:47:01.277533
NUC01ET01,WNUC01E,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/NUC01ET01,success,,,0,2025-05-24T09:47:01.680525
STA03T5,STA03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA03T5,success,,,0,2025-05-24T09:47:01.680525
SLD006T02,SLD006,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD006T02,success,,,0,2025-05-24T09:47:01.682349
SLD007T02,SLD007,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD007T02,success,,,0,2025-05-24T09:47:01.869637
STA03T6,STA03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA03T6,success,,,0,2025-05-24T09:47:01.869637
WNUC01DWNUC01T01,WNUC01D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC01DWNUC01T01,success,,,0,2025-05-24T09:47:01.875417
STA04T3,STA04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA04T3,success,,,0,2025-05-24T09:47:23.793257
STA04T2,STA04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA04T2,success,,,0,2025-05-24T09:47:23.894663
STA04T1,STA04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/STA04T1,success,,,0,2025-05-24T09:47:24.033586
WENET1,ENE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WENET1,success,,,0,2025-05-24T09:47:24.460560
SLD008T02,SLD008,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD008T02,success,,,0,2025-05-24T09:47:25.803526
OBY01CT02,OBY01CR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CT02,success,,,0,2025-05-24T09:47:25.869000
OBY01CT01,OBY01CR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CT01,success,,,0,2025-05-24T09:47:25.974087
OBY01CT03,OBY01CR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CT03,success,,,0,2025-05-24T09:47:26.126935
OBY01CT04,OBY01CR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CT04,success,,,0,2025-05-24T09:47:26.178612
WNUC01T01,WNUC01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC01T01,success,,,0,2025-05-24T09:47:26.640506
SLD009T01,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T01,success,,,0,2025-05-24T09:47:44.465327
SLD009T03,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T03,success,,,0,2025-05-24T09:47:46.999951
SLD009T04,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T04,success,,,0,2025-05-24T09:47:47.052035
SLD009T02,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T02,success,,,0,2025-05-24T09:47:47.147763
SLD009T05,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T05,success,,,0,2025-05-24T09:47:47.293747
SLD009T06,SLD009,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD009T06,success,,,0,2025-05-24T09:47:47.493656
OBY05A02T01,OBY05A02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY05A02T01,success,,,0,2025-05-24T09:47:47.689104
OBY05A02T02,OBY05A02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY05A02T02,success,,,0,2025-05-24T09:47:47.893505
OBY5A01T01,OBY05A01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY5A01T01,success,,,0,2025-05-24T09:47:48.045347
OBY5A01T02,OBY05A01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY5A01T02,success,,,0,2025-05-24T09:47:50.458608
FIN01T1,FIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01T1,success,,,0,2025-05-24T09:48:05.190526
FIN01T2,FIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01T2,success,,,0,2025-05-24T09:48:05.192540
OBY05A03T01,OBY05A03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY05A03T01,success,,,0,2025-05-24T09:48:05.201520
FIN01T3,FIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01T3,success,,,0,2025-05-24T09:48:05.391103
FIN01T4,FIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01T4,success,,,0,2025-05-24T09:48:05.393132
FIN01T5,FIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01T5,success,,,0,2025-05-24T09:48:05.397909
WOBY04BK,WOBY04BK,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WOBY04BK,success,,,0,2025-05-24T09:48:05.593230
WNEJOBYR,WOBYNEJR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNEJOBYR,success,,,0,2025-05-24T09:48:05.593230
WOBYNEJ,WOBYNEJQ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WOBYNEJ,success,,,0,2025-05-24T09:48:05.593230
SZB06A,SZB06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB06A,success,,,0,2025-05-24T09:48:05.761006
CRU02RDMOT1,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT1,success,,,0,2025-05-24T09:48:25.443781
CRU02RDMOT2,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT2,success,,,0,2025-05-24T09:48:25.663853
SZB06AB,SZB06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB06AB,success,,,0,2025-05-24T09:48:25.673638
CRU02RDMOT5,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT5,success,,,0,2025-05-24T09:48:25.755237
CRU02RDMOT3,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT3,success,,,0,2025-05-24T09:48:25.843611
CRU02RDMOT6,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT6,success,,,0,2025-05-24T09:48:25.855822
CRU02RDMOT4,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT4,success,,,0,2025-05-24T09:48:28.765585
SILC03T1,SILC03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SILC03T1,success,,,0,2025-05-24T09:48:28.937099
CRU02RDMOT7,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT7,success,,,0,2025-05-24T09:48:29.692358
CRU02RDMOT8,CRU02RDMO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02RDMOT8,success,,,0,2025-05-24T09:48:29.717889
ZUR01DT1,ZUR01D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZUR01DT1,success,,,0,2025-05-24T09:48:45.669497
ZUR01BT1,ZUR01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZUR01BT1,success,,,0,2025-05-24T09:48:45.700012
WPRU02T1,WPRU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WPRU02T1,success,,,0,2025-05-24T09:48:45.702015
ZUR01OT1,ZUR01O,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZUR01OT1,success,,,0,2025-05-24T09:48:45.844621
WNUC03DT01,WNUC03D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC03DT01,success,,,0,2025-05-24T09:48:45.880828
WNUC03ET01,WNUC03E,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC03ET01,success,,,0,2025-05-24T09:48:45.902033
WNUC03CT01,WNUC03C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC03CT01,success,,,0,2025-05-24T09:48:46.052253
WNUC03AT01,WNUC03A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC03AT01,success,,,0,2025-05-24T09:48:46.072999
KRI05T1,KRI05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/KRI05T1,success,,,0,2025-05-24T09:48:46.072999
WNUC03BT01,WNUC03B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC03BT01,success,,,0,2025-05-24T09:48:46.339502
OBC01AT2,OBC01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01AT2,success,,,0,2025-05-24T09:49:05.914454
OBC01AT1,OBC01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01AT1,success,,,0,2025-05-24T09:49:06.247020
OBC01AT3,OBC01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01AT3,success,,,0,2025-05-24T09:49:06.382235
CEN0204DT05,CEN0204D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204DT05,success,,,0,2025-05-24T09:49:06.546179
OBC01BT2,OBC01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01BT2,success,,,0,2025-05-24T09:49:06.598796
OBC01BT3,OBC01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01BT3,success,,,0,2025-05-24T09:49:06.727177
CEN0204BT01,CEN0204B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204BT01,success,,,0,2025-05-24T09:49:06.815561
OBC01BT1,OBC01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01BT1,success,,,0,2025-05-24T09:49:06.831440
OBC01CT1,OBC01C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01CT1,success,,,0,2025-05-24T09:49:06.996768
OBC01CT2,OBC01C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01CT2,success,,,0,2025-05-24T09:49:07.018200
RSO02A01T1,RSO02A01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RSO02A01T1,success,,,0,2025-05-24T09:49:26.116439
RSO02A01T1K,RSO02A01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RSO02A01T1K,success,,,0,2025-05-24T09:49:26.130711
OBC01CT3,OBC01C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC01CT3,success,,,0,2025-05-24T09:49:26.145916
KRI06T1,KRI06,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/KRI06T1,success,,,0,2025-05-24T09:49:26.324610
FIN01A,FIN01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN01A,success,,,0,2025-05-24T09:49:26.339223
RSO02A02T1,RSO02A02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RSO02A02T1,success,,,0,2025-05-24T09:49:28.031244
WADMUPCRMCWUPT3,WADMUPCRMC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WADMUPCRMCWUPT3,success,,,0,2025-05-24T09:49:28.071088
OBY03T01,OBY03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03T01,success,,,0,2025-05-24T09:49:28.071088
WADMUPCRMCWUPT4,WADMUPCRMC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WADMUPCRMCWUPT4,success,,,0,2025-05-24T09:49:28.232350
WADMUPCRMCWUPT5,WADMUPCRMC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WADMUPCRMCWUPT5,success,,,0,2025-05-24T09:49:28.254986
ZEM05T01,ZEM05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZEM05T01,success,,,0,2025-05-24T09:49:46.310375
ZEM0502,ZEM05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZEM0502,success,,,0,2025-05-24T09:49:46.314896
