Území;Ukazatel;Roky;value
Česko;Průměrné kupní ceny rodinných domů (Kč za m2);2019;34513.0
Česko;Průměrné kupní ceny rodinných domů (Kč za m2);2020;37244.0
Česko;Průměrné kupní ceny rodinných domů (Kč za m2);2021;43044.0
Česko;Průměrné kupní ceny rodinných domů (Kč za m2);2022;49782.0
Česko;Průměrné kupní ceny rodinných domů (Kč za m2);2023;48596.0
Česko;Průměrné kupní ceny bytů (Kč za m2);2019;39306.0
Česko;Průměrné kupní ceny bytů (Kč za m2);2020;44082.0
Česko;Průměrné kupní ceny bytů (Kč za m2);2021;54461.0
Česko;Průměrné kupní ceny bytů (Kč za m2);2022;61742.0
Česko;Průměrné kupní ceny bytů (Kč za m2);2023;58641.0
Česko;Indexy cen rodinných domů (meziroční index);2019;110.9
Česko;Indexy cen rodinných domů (meziroční index);2020;114.5
Česko;Indexy cen rodinných domů (meziroční index);2021;119.2
Česko;Indexy cen rodinných domů (meziroční index);2022;111.0
Česko;Indexy cen rodinných domů (meziroční index);2023;101.0
Česko;Indexy cen bytů (meziroční index);2019;109.2
Česko;Indexy cen bytů (meziroční index);2020;113.5
Česko;Indexy cen bytů (meziroční index);2021;122.2
Česko;Indexy cen bytů (meziroční index);2022;116.3
Česko;Indexy cen bytů (meziroční index);2023;94.4
Česko;Indexy cen rodinných domů (průměr 2015 = 100);2019;145.2
Česko;Indexy cen rodinných domů (průměr 2015 = 100);2020;166.3
Česko;Indexy cen rodinných domů (průměr 2015 = 100);2021;198.1
Česko;Indexy cen rodinných domů (průměr 2015 = 100);2022;220.0
Česko;Indexy cen rodinných domů (průměr 2015 = 100);2023;222.3
Česko;Indexy cen bytů (průměr 2015 = 100);2019;159.8
Česko;Indexy cen bytů (průměr 2015 = 100);2020;181.4
Česko;Indexy cen bytů (průměr 2015 = 100);2021;221.6
Česko;Indexy cen bytů (průměr 2015 = 100);2022;257.7
Česko;Indexy cen bytů (průměr 2015 = 100);2023;243.2
