Území,CZ NACE,Ukazatel,Roky,value
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Náklady celkem (mil. Kč),2023,4206464.368779103
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2008,1174316.12139159
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2009,1100935.51648542
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2010,1121494.3634703
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2011,1143439.09919637
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2012,1144310.86864451
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2013,1154864.7597669
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2014,1187700.63917618
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2015,1234906.26675963
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2016,1317415.83202184
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2017,1420130.43479581
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2018,1521816.91592281
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2019,1603932.74540039
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2020,1430407.96323829
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2021,1618759.85514685
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2022,1933141.07452571
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Spotřeba materiálu a energie a náklady na služby (mil. Kč),2023,2025690.066158133
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2008,62.7807262509
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2009,61.6622983335
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2010,61.1866183762
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2011,61.3806485951
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2012,61.1805690193
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2013,61.2492860826
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2014,60.4431334247
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2015,59.6016630921
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2016,60.1313857817
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2017,60.0779171588
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2018,60.0706597158
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2019,59.4595340254
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2020,57.9190178913
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2021,58.4751188605
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2022,59.8079027389
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl spotřeby materiálu a energie a nákladů na služby na výkonech (%),2023,58.556756387
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2008,190570.317813291
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2009,161738.905303678
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2010,162534.61752323
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2011,207955.25476073
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2012,185567.976184088
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2013,211964.138009975
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2014,230852.501539929
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2015,222817.494435301
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2016,210769.527222455
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2017,215023.773927937
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2018,228179.906998664
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2019,224846.739498526
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2020,255495.398408947
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2021,265099.413588953
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2022,278621.524456092
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Ostatní provozní náklady (mil. Kč),2023,361647.9028986782
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2008,364075.672544385
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2009,361891.4514598
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2010,368382.308002685
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2011,375949.083371439
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2012,383531.469753723
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2013,387573.053306515
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2014,404394.910030014
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2015,432356.502710978
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2016,474013.970688337
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2017,525766.935391812
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2018,581286.435477863
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2019,629079.272467275
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2020,629544.298108905
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2021,686035.211711384
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2022,755574.732926794
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Osobní náklady (mil. Kč),2023,834867.2599108587
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2008,258509.92305697
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2009,259280.687142798
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2010,260391.800776455
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2011,265796.276679271
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2012,272801.556164269
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2013,270179.376629798
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2014,282684.360967136
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2015,302685.598147001
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2016,328100.009991195
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2017,361189.765583883
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2018,397827.337658081
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2019,429030.790649123
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2020,434315.203410294
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2021,448861.296083992
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2022,495594.720998867
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Mzdy bez OON (mil. Kč),2023,543227.2424359721
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2008,696188.078733428
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2009,684491.796865045
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2010,711413.538998848
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2011,719426.682393405
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2012,726071.978374077
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2013,730650.702745933
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2014,777287.891166835
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2015,837026.298026962
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2016,873479.679359883
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2017,943683.928212237
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2018,1011561.14771504
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2019,1093587.12536466
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2020,1039260.9215531
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2021,1149528.41290943
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2022,1299109.1566271
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota (mil. Kč),2023,1433671.7413358917
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2008,37.2192737491
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2009,38.3377016665
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2010,38.8133816238
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2011,38.6193514049
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2012,38.8194309807
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2013,38.7507139174
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2014,39.5568665753
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2015,40.3983369079
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2016,39.8686142183
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2017,39.9220828412
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2018,39.9293402842
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2019,40.5404659746
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2020,42.0809821087
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2021,41.5248811395
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2022,40.1920972611
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Podíl přidané hodnoty na výkonech (%),2023,41.443243613
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2008,531.8930412331
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2009,526.1301567505
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2010,546.2554877352
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2011,545.9038745169
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2012,549.3161169014
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2013,551.0697836325
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2014,574.7010557277
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2015,599.9447473943
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2016,602.2841650222
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2017,633.2761862577
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2018,661.5822227498
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2019,707.7592901851
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2020,681.5267768197
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2021,728.7610778653
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2022,797.1451111263
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Přidaná hodnota na 1 zaměstnanou osobu (tis. Kč),2023,858.2659830806
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2008,163196.527045069
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2009,153830.160039888
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2010,169572.667639434
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2011,115242.247597469
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2012,154662.619559357
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2013,138798.680071471
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2014,162755.619249899
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2015,205959.492185469
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2016,212239.741313918
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2017,249561.095469817
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2018,237697.981989391
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2019,287233.749235063
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2020,221965.543392767
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2021,342578.325928523
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2022,401358.639115691
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Výsledek hospodaření běžného účetního období (mil. Kč),2023,441160.1333610082
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2008,3097555.67285682
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2009,3177726.66559976
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2010,3284078.83567764
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2011,3355904.82674329
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2012,3440217.56843429
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2013,3649893.62436858
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2014,3831543.42967281
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2015,4082228.62448395
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2016,4299565.73136952
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2017,4634113.35491041
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2018,4884781.02657705
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2019,5284940.45314729
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2020,5607393.88988634
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2021,6003651.17254536
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2022,7059097.44104428
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Aktiva netto (mil. Kč),2023,7598500.816087996
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2008,59168.1290195531
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2009,61925.8518214655
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2010,61444.8053016025
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2011,66164.2104505256
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2012,67186.9415330727
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2013,83702.5311310655
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2014,93073.1057830596
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2015,84399.949916735
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2016,89978.6168106936
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2017,96505.3055837278
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2018,116240.849008537
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2019,115515.212486734
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2020,118663.894326601
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2021,127687.76176395
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2022,130060.065594745
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý nehmotný majetek  (netto) (mil. Kč),2023,132732.1046749957
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2008,1571469.2187628
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2009,1655233.16136138
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2010,1686435.52002893
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2011,1743168.17764823
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2012,1768488.82705338
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2013,1786126.80394789
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2014,1863888.95839593
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2015,1987638.38666454
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2016,2108389.43224384
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2017,2216913.3645347
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2018,2304516.47455489
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2019,2458018.18682336
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2020,2576409.90576384
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2021,2702149.60295715
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2022,2888600.00724088
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý hmotný majetek  (netto) (mil. Kč),2023,3092983.5170392976
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2008,428709.561854881
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2009,418544.098787336
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2010,433589.805466351
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2011,452292.713839523
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2012,490457.370059089
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2013,565242.927925277
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2014,622978.01788908
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2015,680657.45891379
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2016,671287.746975463
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2017,787495.592602678
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2018,816566.710136882
