Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2015;112.4729809233
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2015;116.1670403843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2015;111.9959269947
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2015;113.1381424458
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2016;112.2063460839
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2016;112.1533301208
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2016;108.9683671027
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2016;106.5992076264
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2017;105.8526122714
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2017;103.1908683354
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2017;97.7826544614
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2017;99.4335063966
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2018;98.3971096025
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2018;97.4629392014
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2018;97.9412497974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2018;91.9266868937
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2019;101.5551551765
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2019;100.8367132936
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2019;96.6635656372
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2019;105.1463371462
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2020;87.1537484611
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2020;66.1816666904
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2020;90.9507768841
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2020;92.8507900614
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2021;108.4408906089
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2021;143.4697912318
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2021;94.515252909
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2021;88.9983075783
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2022;93.6428439297
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2022;89.8776997873
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2022;94.4753235287
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2022;100.6794518899
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2023;112.1330163158
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2023;105.5402237658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2023;112.0731269283
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2023;110.0480086513
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2024;101.0121551863
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2024;101.5267844085
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2024;98.5052324092
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2024;103.0089603413
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2025;101.0263368631
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2001;117.0212504216
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2001;110.6890561537
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2001;116.8039911285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2001;111.176904086
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2002;92.4180148107
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2002;92.7359025286
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2002;87.30632033
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2002;95.4444703551
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2003;101.7085283081
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2003;109.0084248293
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2003;107.5511480101
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2003;104.4255783349
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2004;105.2083524829
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2004;102.6684131722
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2004;107.5604377804
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2004;105.2979130532
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2005;108.1133649079
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2005;111.1112632207
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2005;103.4978857819
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2005;103.8870877121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2006;102.2653075971
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2006;101.6616505333
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2006;104.1939611739
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2006;109.540627029
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2007;115.0110775613
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2007;110.961858713
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2007;114.0700558737
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2007;114.4229919783
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2008;105.9598051866
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2008;102.1528667386
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2008;98.617238015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2008;91.5062238492
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2009;89.6963297464
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2009;94.3233631368
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2009;89.7571130674
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2009;91.04290268
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2010;94.6773743135
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2010;98.0781149068
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2010;102.610766224
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2010;104.1468776471
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2011;107.7366630663
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2011;97.6303023274
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2011;101.0553006328
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2011;98.5308579873
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2012;94.2221921597
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2012;99.9084794346
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2012;97.1332550538
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2012;95.0040466963
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2013;94.318778129
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2013;102.8129299169
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2013;102.4567321899
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2013;107.8119029446
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2014;116.6670466521
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2014;104.5576541889
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2014;109.48864437
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2014;109.1414424594
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;1. čtvrtletí 2015;109.8966070313
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2. čtvrtletí 2015;107.2446637907
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;3. čtvrtletí 2015;107.0781214322
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;4. čtvrtletí 2015;107.8182676231
