Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2014;98.7718618257
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2015;96.2851268323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2015;94.6482594378
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2015;89.9142412288
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2015;104.4287073324
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2016;101.5763420614
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2016;95.4189189694
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2016;103.5689150549
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2016;99.3844143571
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2017;112.1224099902
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2017;117.7189024581
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2017;105.5806465202
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2017;101.5751113462
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2018;96.3775752433
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2018;102.3280977718
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2018;110.0485613785
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2018;111.851608253
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2019;107.315253579
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2019;104.4069815681
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2019;88.5981296451
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2019;91.8852316032
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2020;73.8136097388
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2020;14.0872849849
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2020;24.8165023985
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2020;27.6064799404
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2021;41.8461973766
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2021;214.5571912378
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2021;191.65486152
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2021;198.0073964434
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2022;193.8092658659
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2022;233.959551069
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2022;183.322820001
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2022;150.6755824287
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2023;130.9062196856
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2023;110.6231092031
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2023;99.9951385515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2023;99.8206322444
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2024;120.544749517
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;2. čtvrtletí 2024;117.620559469
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;3. čtvrtletí 2024;122.5568486449
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;4. čtvrtletí 2024;122.1523704071
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;51 Letecká doprava;1. čtvrtletí 2025;101.1686358284
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2001;125.6850724124
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2001;116.8197511194
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2001;110.6660226198
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2001;111.3319193492
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2002;111.8068507503
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2002;103.6363338867
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2002;97.5688098903
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2002;106.1284538369
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2003;107.0059610121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2003;109.7727101262
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2003;114.4313643831
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2003;116.9598437715
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2004;110.4340439125
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2004;117.1286760556
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2004;112.0818548947
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2004;96.9158598514
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2005;101.350683429
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2005;93.3086882907
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2005;96.870626389
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2005;100.0076396935
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2006;106.0574358595
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2006;108.5687581421
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2006;110.0221970957
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2006;120.4569350843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2007;124.8988025493
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2007;119.3792252087
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2007;114.1741999823
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2007;111.2122187932
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2008;99.3533012925
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2008;106.2398274147
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2008;106.6386497905
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2008;100.162586039
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2009;95.0685414128
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2009;87.370696739
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2009;92.3449241018
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2009;95.5142467823
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2010;100.6856276797
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2010;110.2622110179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2010;106.2515947461
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2010;102.1268331698
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2011;101.8590924538
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2011;98.7964049077
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2011;97.5556683062
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2011;100.8081488808
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2012;100.4468085153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2012;107.1037861581
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2012;112.9567469102
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2012;101.4071427716
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2013;107.2539197404
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2013;105.4495066326
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2013;100.8460224319
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2013;119.9241713075
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2014;108.3697389063
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2014;103.3207109808
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2014;104.1986038225
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2014;94.6573486007
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2015;95.604617755
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2015;94.511304974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2015;96.5522918702
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2015;97.2470818866
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2016;100.0425134426
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2016;106.0330712394
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2016;100.1763573796
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2016;106.4566085801
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2017;106.8854986641
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2017;103.7543317563
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2017;107.496855761
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2017;103.1038794365
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2018;107.7557043861
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2018;111.1860606106
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2018;104.4364625634
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2018;102.3839807995
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2019;100.3375109094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2019;93.3430976057
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2019;99.849785546
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2019;96.4938763389
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2020;94.7954892869
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2020;87.0437205774
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2020;92.5875980816
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2020;102.3530589819
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2021;109.8717317073
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2021;126.4946028987
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2021;120.3143420394
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2021;121.0200259217
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2022;113.4216348139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2022;113.4607485744
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2022;109.4525076173
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2022;99.192065892
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2023;93.8252543923
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2023;86.5380228637
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2023;86.0949912802
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2023;88.5388528299
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2024;99.4801328099
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;2. čtvrtletí 2024;105.835399136
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;3. čtvrtletí 2024;107.8276799148
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;4. čtvrtletí 2024;109.0760680898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;52 Skladování a vedlejší činnosti v dopravě;1. čtvrtletí 2025;104.6164359335
