Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2017,107.7957121492
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2017,103.6727280237
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2017,102.8471526034
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2017,100.8570804575
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2017,100.3621458094
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2017,103.0244436766
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2017,102.3987794706
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2017,106.3252482536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2018,106.9075080591
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2018,102.0241194582
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2018,99.8879805346
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2018,102.2999558442
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2018,98.8311446795
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2018,99.7376040274
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2018,102.3794963519
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2018,99.7427066239
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2018,102.0958282372
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2018,101.5598943801
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2018,98.5146581526
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2018,98.7411680856
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2019,96.48655091
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2019,97.088926508
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2019,100.2029354451
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2019,97.0783203355
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2019,97.9401482287
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2019,100.681137792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2019,99.4763309153
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2019,101.3652240125
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2019,100.2156236905
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2019,104.6173009988
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2019,101.2749370468
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2019,107.0301781712
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2020,101.5219865703
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2020,104.8485820897
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2020,104.3823168629
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2020,92.3641088631
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2020,101.6945503696
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2020,106.1331338904
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2020,106.1600254257
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2020,103.6316343233
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2020,105.3184419734
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2020,101.6547316013
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2020,104.5968467932
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2020,101.412038675
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2021,105.943809293
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2021,101.2410436862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2021,103.4422829783
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2021,112.6774359176
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2021,103.0490964041
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2021,97.8999296439
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2021,97.4432694861
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2021,99.0547443333
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2021,98.3896508942
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2021,102.603960295
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2021,109.9442536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2021,105.794491565
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2022,105.0188821953
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2022,99.5877177147
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2022,100.5954119569
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2022,93.9719967405
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2022,90.9757309608
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2022,89.2054497496
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2022,87.6558637503
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2022,91.77308303
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2022,90.7424876853
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2022,87.6274015874
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2022,87.1051617133
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2022,95.2508795208
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2023,105.4514477079
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2023,98.817232403
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2023,99.279570789
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2023,94.419762165
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2023,97.4901241938
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2023,96.3615917893
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2023,96.5511138801
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2023,90.0951814215
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2023,94.0274696181
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2023,94.2882519071
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2023,90.5853114359
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2023,89.6358937444
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2024,83.0223026895
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2024,93.1448929624
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2024,83.8367014708
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2024,94.8683657517
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2024,94.6420015301
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2024,99.4103434413
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2024,97.833197736
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",srpen 2024,98.6021116787
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",září 2024,94.8574330228
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",říjen 2024,96.3702300076
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",listopad 2024,98.601736491
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",prosinec 2024,98.9082285628
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",leden 2025,97.893315592
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",únor 2025,98.5891231466
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",březen 2025,100.14717599
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",duben 2025,105.8090398093
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",květen 2025,103.0028577073
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červen 2025,102.6581271489
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,"46 Velkoobchod, kromě motorových vozidel",červenec 2025,100.0117550013
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,leden 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,únor 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,březen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,duben 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,květen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,červen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,červenec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,srpen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,září 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,říjen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,listopad 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,prosinec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,46.1 Zprostředkování velkoobchodu a velkoobchod v zastoupení,leden 2016,96.2201937382
