Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Čtvrtletí,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2006,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2006,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2006,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2006,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2007,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2007,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2007,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2007,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2008,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2008,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2008,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2008,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2009,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2009,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2009,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2009,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2010,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2010,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2010,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2010,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2011,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2011,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2011,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2011,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2012,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2012,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2012,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2012,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2013,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2013,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2013,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2013,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2014,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2014,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2014,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2014,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2015,113.1746932453
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2015,115.4849194266
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2015,108.847806821
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2015,115.1130121489
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2016,117.9030334183
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2016,116.6927943815
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2016,108.2273481811
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2016,102.1944691776
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2017,108.2442093643
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2017,98.5824093649
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2017,96.2922369223
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2017,100.7973953108
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2018,93.1734239695
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2018,109.1452464889
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2018,107.0992201726
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2018,116.1217529714
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2019,107.3347770789
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2019,103.2277813985
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2019,120.1466236397
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2019,94.7901135494
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2020,90.5705158116
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2020,100.2017561312
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2020,104.9656426509
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2020,104.7637983323
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2021,107.8283478587
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2021,106.1940153237
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2021,101.2569393719
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2021,113.4846271226
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2022,112.5919738825
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2022,96.4229111045
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2022,92.8462672485
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2022,88.3963615925
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2023,94.156613568
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2023,88.5585384796
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2023,92.0868120925
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2023,93.7442971838
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2024,100.346340919
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2024,104.4099849174
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",3. čtvrtletí 2024,105.1421708567
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",4. čtvrtletí 2024,97.9712628759
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",1. čtvrtletí 2025,97.9060750566
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství",2. čtvrtletí 2025,101.3545918864
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2001,103.5286385248
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2001,105.9425859897
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2001,107.2239941415
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2001,110.1171246472
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2002,103.4603166816
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2002,100.1759686264
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2002,101.0206850752
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2002,100.4853115141
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2003,104.6986755491
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2003,108.1951982522
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2003,110.0617119397
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2003,108.6786862597
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2004,105.5367864488
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2004,104.4571356704
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2004,101.8990195505
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2004,103.0931293252
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2005,105.785366954
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2005,105.5206423065
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2005,106.2021874339
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2005,107.5987093684
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2006,107.4224625171
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2006,107.868836461
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2006,108.1729318135
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2006,109.8900761705
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2007,110.23250562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2007,107.7562839913
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2007,106.7844705585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2007,105.9941620494
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2008,106.0878953238
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2008,105.6109517457
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2008,104.9085299126
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2008,101.3077634502
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2009,96.9652967319
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2009,98.261030214
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2009,98.5997746301
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2009,98.6759572186
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2010,98.9208986556
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2010,99.5314279162
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2010,99.9378682536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2010,99.2841215837
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2011,102.0943681271
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2011,100.9268881012
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2011,98.9214880762
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2011,99.5351255156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2012,100.1906068349
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2012,98.1375239612
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2012,99.3729016397
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2012,99.1537062264
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2013,99.3451298669
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2013,98.8165259676
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2013,100.4914551955
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2013,101.0678980601
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2014,100.6719109544
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2014,102.8899835879
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2014,103.0127772957
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2014,104.5726052182
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2015,105.9331745667
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2015,105.4632516095
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2015,104.8489084969
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2015,106.4066912571
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2016,106.4656725605
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2016,106.0133891614
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2016,104.3869057882
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2016,104.0610949562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2017,105.1161873867
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2017,105.2799196748
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2017,105.5016110844
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2017,105.9314177062
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2018,106.075374101
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2018,104.6255431606
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2018,103.9372975461
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2018,105.2275120375
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,1. čtvrtletí 2019,101.2723179394
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,2. čtvrtletí 2019,104.9492716083
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,3. čtvrtletí 2019,106.2355165561
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47 Maloobchod kromě motorových vozidel,4. čtvrtletí 2019,106.3422900532
