Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2006,105.6856113785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2006,102.9052801336
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2006,104.3187195979
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2006,100.3575043837
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2006,104.9476642456
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2006,103.5110504159
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2006,101.1928918233
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2006,105.720060958
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2006,103.278486454
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2006,109.8615895796
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2006,106.103542688
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2006,106.671693433
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2007,107.8599665882
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2007,109.4591709304
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2007,107.630145645
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2007,109.0020598445
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2007,106.7561752309
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2007,106.2048167992
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2007,113.1795444392
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2007,109.7989942189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2007,108.3818415789
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2007,110.727493975
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2007,109.3258252521
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2007,106.9759045585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2008,101.6895438348
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2008,106.3523325382
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2008,99.3299108131
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2008,104.2272533939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2008,97.4829702933
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2008,100.9818318104
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2008,103.5471313943
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2008,95.3611530398
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2008,106.9446781227
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2008,93.2510279579
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2008,93.6266143581
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2008,101.4481685926
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2009,93.3642136785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2009,88.7752147518
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2009,94.5539354672
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2009,88.7564876539
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2009,87.322736229
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2009,90.2922790183
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2009,87.9807593051
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2009,89.436199363
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2009,86.411049174
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2009,90.8499721413
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2009,89.1920861407
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2009,93.7520159793
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2010,93.4160232329
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2010,95.9472399022
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2010,97.1365833781
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2010,97.8255998862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2010,103.8386286952
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2010,100.4368364635
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2010,98.3116638196
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2010,101.4063781769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2010,100.9431685194
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2010,96.8924799237
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2010,102.3492266545
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2010,95.4461664413
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2011,103.6650594502
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2011,100.9479419176
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2011,98.1340166455
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2011,98.0748453291
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2011,101.8829247124
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2011,98.0590454347
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2011,93.6651501531
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2011,97.502239925
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",září 2011,95.3443574822
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",říjen 2011,96.4537495521
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",listopad 2011,97.8481839398
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",prosinec 2011,97.2984717649
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",leden 2012,100.9862470872
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",únor 2012,101.7913758007
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",březen 2012,100.9359300056
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",duben 2012,98.3727539812
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",květen 2012,99.354700319
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červen 2012,95.7914648881
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",červenec 2012,104.8822887919
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"H,I,J,L,M a N SLUŽBY CELKEM (bez CZ-NACE 72 a 75)",srpen 2012,100.3469457463
