Území,Ukazatel,Čtvrtletí,value
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2022,249286.672
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2021,225537.077
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2021,241987.673
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2021,245496.398
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2021,227776.335
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2020,199439.761
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2020,199869.963
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2020,204310.52
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2020,194741.445
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2019,171104.182
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2019,177052.949
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2019,184439.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2019,176220.82
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2018,153414.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2018,159454.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2018,172221.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2018,153500.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2017,133418.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2017,136399.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2017,141923.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2017,136472.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2016,128964.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2016,139149.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2016,147271.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2016,140209.993
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2015,125136.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2015,156159.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2015,162259.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2015,168608.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2014,163435.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2014,182813.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2014,175178.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2014,165454.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2013,141024.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2013,143431.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2013,141376.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2013,133397.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2012,140373.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2012,153216.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2012,157244.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2012,158400.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2011,143078.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2011,165940.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2011,171453.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2011,175872.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2010,149277.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2010,168037.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2010,171949.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2010,164941.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2009,174896.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2009,180170.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2009,199509.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2009,217449.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2008,215132.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2008,212022.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2008,215226.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2008,206795.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2007,187045.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2007,198556.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2007,211166.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2007,215622.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2006,216308.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2006,211516.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2006,214705.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2006,212252.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2005,195530.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2005,209345.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2005,207366.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2005,210466.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2004,203079.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2004,201829.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2004,183588.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2004,163944.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2003,149768.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2003,148049.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2003,147982.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2003,145329.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2002,129123.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2002,117188.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2002,117882.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2002,115697.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2001,111490.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2001,105330.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2001,111965.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2001,109518.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 2000,96822.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 2000,103567.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 2000,101318.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 2000,101269.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,4. čtvrtletí 1999,106012.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,3. čtvrtletí 1999,102621.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,2. čtvrtletí 1999,94629.0
Česko,Hodnota stavebních zakázek (mil. Kč b.c.) - celkem,1. čtvrtletí 1999,96026.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2025,276691.987
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2025,251110.7
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2024,220525.58
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2024,211952.578
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2024,196744.906
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2024,198775.754
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2023,175545.977
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2023,179892.477
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2023,168183.316
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2023,168759.959
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2022,149986.15
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2022,158382.569
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2022,166349.146
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2022,144445.869
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2021,131885.695
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2021,142862.369
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2021,143952.496
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2021,133658.457
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2020,114785.652
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2020,122379.29
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2020,125763.067
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2020,119677.74
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2019,101630.385
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2019,108137.586
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2019,111555.422
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2019,104993.671
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2018,84837.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2018,92464.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2018,96058.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2018,80497.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2017,68062.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2017,69452.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2017,70014.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2017,68200.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2016,62255.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2016,68081.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2016,69079.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2016,67563.504
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2015,61556.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2015,83045.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2015,83996.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2015,84903.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2014,82007.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2014,88127.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2014,85141.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2014,78738.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2013,66662.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2013,72278.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2013,75778.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2013,69663.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2012,73379.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2012,80753.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2012,87528.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2012,90086.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2011,78967.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2011,91680.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2011,100586.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2011,102801.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2010,85488.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2010,99412.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2010,110039.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2010,104430.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2009,117600.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2009,126244.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2009,143148.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2009,151445.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2008,147129.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2008,135232.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2008,138842.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2008,135116.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2007,119678.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2007,121265.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2007,132505.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2007,140929.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2006,143939.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2006,136653.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2006,140677.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2006,141598.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2005,130345.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2005,142849.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2005,142924.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2005,152662.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2004,150920.0
