Území;Ukazatel;Roky;value
Česko;Meziroční index stavební produkce celkem (%);2015;106.9046253444
Česko;Meziroční index stavební produkce celkem (%);2016;93.0802541875
Česko;Meziroční index stavební produkce celkem (%);2017;102.9117288696
Česko;Meziroční index stavební produkce celkem (%);2018;109.1510381946
Česko;Meziroční index stavební produkce celkem (%);2019;102.7193715375
Česko;Meziroční index stavební produkce celkem (%);2020;92.9563354325
Česko;Meziroční index stavební produkce celkem (%);2021;102.3346830729
Česko;Meziroční index stavební produkce celkem (%);2022;103.2656228542
Česko;Meziroční index stavební produkce celkem (%);2023;97.5982377962
Česko;Meziroční index stavební produkce celkem (%);2024;98.5642239865
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2015;102.6650102302
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2016;98.9514544022
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2017;106.5764949699
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2018;109.1316195356
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2019;102.1156775672
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2020;90.368029276
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2021;103.2184156596
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2022;102.2059994
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2023;98.5983534683
Česko;Meziroční index stavební produkce - pozemní stavitelství (%);2024;97.2952091034
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2015;117.141236742
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2016;83.8795659864
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2017;96.1367851605
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2018;109.1908355792
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2019;103.9559235219
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2020;98.1641378738
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2021;100.6977849653
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2022;105.276953615
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2023;95.7552381735
Česko;Meziroční index stavební produkce - inženýrské stavby (%);2024;100.9721816612
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2015;459051.0
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2016;424609.0
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2017;453430.627
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2018;501983.83
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2019;542628.411
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2020;535770.101
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2021;580384.886
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2022;681888.004
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2023;695416.7769999999
Česko;"Stavební práce ""S"" celkem (mil. Kč, b.c.)";2024;
Česko;"Stavební práce ""S"" v tuzemsku (mil. Kč, b.c.)";2015;446104.0
Česko;"Stavební práce ""S"" v tuzemsku (mil. Kč, b.c.)";2016;410719.0
Česko;"Stavební práce ""S"" v tuzemsku (mil. Kč, b.c.)";2017;437541.851
