Území,Ukazatel,Roky,value
Česko,Průměrný věk obyvatel,31.12.2016,42.04648864
Česko,Průměrný věk obyvatel,31.12.2017,42.19534908
Česko,Průměrný věk obyvatel,31.12.2018,42.33474225
Česko,Průměrný věk obyvatel,31.12.2019,42.48015483
Česko,Průměrný věk obyvatel,31.12.2020,42.58078929
Česko,Průměrný věk obyvatel,31.12.2021,42.7827715
Česko,Průměrný věk obyvatel,31.12.2022,42.6068977
Česko,Průměrný věk obyvatel,31.12.2023,42.80415635
Česko,Průměrný věk obyvatel,31.12.2024,43.06147486
Česko,Počet obyvatel ve věku 65 a více let,31.12.2016,1988922.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2017,2040183.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2018,2086617.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2019,2131630.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2020,2158322.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2021,2169109.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2022,2207849.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2023,2237322.0
Česko,Počet obyvatel ve věku 65 a více let,31.12.2024,2255887.0
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2016,18.80098158
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2017,19.22876931
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2018,19.59301583
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2019,19.93306676
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2020,20.16788427
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2021,20.62536305
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2022,20.39106984
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2023,20.52484484
Česko,Podíl obyvatel ve věku 65 a více let,31.12.2024,20.67818873
Česko,Počet obyvatel,31.12.2016,10578820.0
Česko,Počet obyvatel,31.12.2017,10610055.0
Česko,Počet obyvatel,31.12.2018,10649800.0
Česko,Počet obyvatel,31.12.2019,10693939.0
Česko,Počet obyvatel,31.12.2020,10701777.0
Česko,Počet obyvatel,31.12.2021,10516707.0
Česko,Počet obyvatel,31.12.2022,10827529.0
Česko,Počet obyvatel,31.12.2023,10900555.0
Česko,Počet obyvatel,31.12.2024,10909500.0
Česko,Počet obyvatel - muži,31.12.2016,5200687.0
Česko,Počet obyvatel - muži,31.12.2017,5219791.0
Česko,Počet obyvatel - muži,31.12.2018,5244194.0
Česko,Počet obyvatel - muži,31.12.2019,5271996.0
Česko,Počet obyvatel - muži,31.12.2020,5275103.0
Česko,Počet obyvatel - muži,31.12.2021,5183775.0
Česko,Počet obyvatel - muži,31.12.2022,5308523.0
Česko,Počet obyvatel - muži,31.12.2023,5342610.0
Česko,Počet obyvatel - muži,31.12.2024,5354579.0
Česko,Počet obyvatel - ženy,31.12.2016,5378133.0
Česko,Počet obyvatel - ženy,31.12.2017,5390264.0
Česko,Počet obyvatel - ženy,31.12.2018,5405606.0
Česko,Počet obyvatel - ženy,31.12.2019,5421943.0
Česko,Počet obyvatel - ženy,31.12.2020,5426674.0
Česko,Počet obyvatel - ženy,31.12.2021,5332932.0
Česko,Počet obyvatel - ženy,31.12.2022,5519006.0
Česko,Počet obyvatel - ženy,31.12.2023,5557945.0
Česko,Počet obyvatel - ženy,31.12.2024,5554921.0
