Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Čtvrtletí,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2009,91.1450254283
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2009,87.0305332095
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2010,94.1345586391
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2010,91.4748075163
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2010,95.289225151
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2010,92.071467817
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2011,98.6191553523
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2011,99.8842820129
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2011,95.8431252441
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2011,95.8041088576
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2012,95.0844902667
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2012,95.8234074374
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2012,95.0482329719
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2012,93.319924158
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2013,99.7408278726
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2013,100.3175777482
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2013,101.3393444157
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2013,99.3198432978
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2014,97.4750926536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2014,97.1906927307
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2014,97.5544905696
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2014,109.1311963364
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2015,102.0293428504
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2015,106.6572191031
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2015,106.5260623511
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2015,105.1132543522
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2016,105.436567581
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2016,103.7089750405
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2016,107.7026686577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2016,108.2760226695
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2017,113.6833660795
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2017,115.046111006
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2017,107.6137001862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2017,106.0166413078
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2018,102.2066922202
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2018,102.125748114
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2018,101.6978557977
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2018,99.6662766957
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2019,100.5969648338
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2019,97.1626917767
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2019,103.739054903
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2019,103.3105252938
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2020,88.7287896345
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2020,50.204259342
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2020,85.7848425907
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2020,44.9928363137
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2021,46.1660706978
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2021,133.5692498252
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2021,106.8110879009
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2021,178.9940391323
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2022,191.4178717205
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2022,138.5619018172
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2022,89.486635025
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2022,106.1172859814
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2023,106.2294590442
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2023,98.5283178681
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2023,103.6652769279
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2023,102.0539982918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2024,104.5144501966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2024,103.5775340123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,3. čtvrtletí 2024,98.0607895608
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,4. čtvrtletí 2024,100.4952471943
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,1. čtvrtletí 2025,99.1103420137
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,56 Stravování a pohostinství,2. čtvrtletí 2025,103.4446775033
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2006,100.0794389428
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2006,103.5030335512
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2006,101.3669651008
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2006,102.9685593178
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2007,107.3026114187
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2007,108.076617097
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2007,112.0685558341
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2007,105.8377194998
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2008,105.9870897448
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2008,101.3109692833
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2008,102.6919388235
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2008,99.6888264436
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2009,95.6077674939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2009,95.4970251497
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2009,91.6220396703
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2009,95.956956764
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2010,98.7379054599
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2010,100.3416600283
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2010,102.7750497394
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2010,100.1089788577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2011,100.9151750521
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2011,99.620217586
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2011,97.6500174253
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2011,99.4336677629
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2012,101.2602276731
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2012,100.1550793418
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2012,101.2965743321
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2012,99.9915473199
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2013,98.3067060908
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2013,99.4003042686
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2013,96.9931681963
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2013,100.3152141906
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2014,99.7875377503
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,2. čtvrtletí 2014,102.2392643039
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,3. čtvrtletí 2014,103.3250932095
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,4. čtvrtletí 2014,101.008726512
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI,1. čtvrtletí 2015,106.632441361
