Území,Měsíce,Ukazatel,value
Česko,listopad 2017,UPT na 1 000 obyvatel,1.80666850892643
Česko,listopad 2017,Zemřelí na 1 000 obyvatel,10.1597860213088
Česko,listopad 2017,Přistěhovalí na 1 000 obyvatel,5.68154230140482
Česko,listopad 2017,Vystěhovalí na 1 000 obyvatel,1.53480791424988
Česko,listopad 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.111267838327532
Česko,listopad 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.14673438715494
Česko,listopad 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,4.25800222548248
Česko,listopad 2017,Kojenecká úmrtnost,3.35045789591244
Česko,listopad 2017,Novorozenecká úmrtnost,2.56868438686621
Česko,říjen 2017,Sňatky na 1 000 obyvatel,3.46142609282472
Česko,říjen 2017,Rozvody na 1 000 obyvatel,2.58413170292048
Česko,říjen 2017,Živě narození na 1 000 obyvatel,10.6008256278809
Česko,říjen 2017,Potraty na 1 000 obyvatel,3.183801285893
Česko,říjen 2017,UPT na 1 000 obyvatel,1.72016330374895
Česko,říjen 2017,Zemřelí na 1 000 obyvatel,10.44979773291
Česko,říjen 2017,Přistěhovalí na 1 000 obyvatel,6.08442526871564
Česko,říjen 2017,Vystěhovalí na 1 000 obyvatel,1.63687586166944
Česko,říjen 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.151027894970857
Česko,říjen 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.4475494070462
Česko,říjen 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,4.59857730201706
Česko,říjen 2017,Kojenecká úmrtnost,2.51414204902577
Česko,říjen 2017,Novorozenecká úmrtnost,1.57133878064111
Česko,září 2017,Sňatky na 1 000 obyvatel,11.031597894239
Česko,září 2017,Rozvody na 1 000 obyvatel,2.25797638480417
Česko,září 2017,Živě narození na 1 000 obyvatel,11.2692192016383
Česko,září 2017,Potraty na 1 000 obyvatel,3.06152669968111
Česko,září 2017,UPT na 1 000 obyvatel,1.63235506822142
Česko,září 2017,Zemřelí na 1 000 obyvatel,9.85267478941242
Česko,září 2017,Přistěhovalí na 1 000 obyvatel,4.5366154919909
Česko,září 2017,Vystěhovalí na 1 000 obyvatel,1.94573969102342
Česko,září 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.4165444122259
Česko,září 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.59087580096747
Česko,září 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,4.00742021319338
Česko,září 2017,Kojenecká úmrtnost,4.07456453091576
Česko,září 2017,Novorozenecká úmrtnost,2.34287460527656
Česko,srpen 2017,Sňatky na 1 000 obyvatel,8.14021184057761
Česko,srpen 2017,Rozvody na 1 000 obyvatel,1.97809925955333
Česko,srpen 2017,Živě narození na 1 000 obyvatel,11.4207449946234
Česko,srpen 2017,Potraty na 1 000 obyvatel,3.34609936545791
Česko,srpen 2017,UPT na 1 000 obyvatel,1.88030558829451
Česko,srpen 2017,Zemřelí na 1 000 obyvatel,9.61822982664836
Česko,srpen 2017,Přistěhovalí na 1 000 obyvatel,4.22846499022496
Česko,srpen 2017,Vystěhovalí na 1 000 obyvatel,1.58692457451806
Česko,srpen 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.802515167975
Česko,srpen 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.64154041570689
Česko,srpen 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,4.44405558368189
Česko,srpen 2017,Kojenecká úmrtnost,2.43261652233142
Česko,srpen 2017,Novorozenecká úmrtnost,1.3622652525056
Česko,červenec 2017,Sňatky na 1 000 obyvatel,11.0412708332839
Česko,červenec 2017,Rozvody na 1 000 obyvatel,1.94878652544771
Česko,červenec 2017,Živě narození na 1 000 obyvatel,11.4559299171356
Česko,červenec 2017,Potraty na 1 000 obyvatel,3.02156404801305
Česko,červenec 2017,UPT na 1 000 obyvatel,1.6953219916188
Česko,červenec 2017,Zemřelí na 1 000 obyvatel,9.30148137958985
Česko,červenec 2017,Přistěhovalí na 1 000 obyvatel,3.81419655950434
Česko,červenec 2017,Vystěhovalí na 1 000 obyvatel,2.04883831511702
Česko,červenec 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,2.15444853754573
Česko,červenec 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.76535824438732
Česko,červenec 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,3.91980678193305
Česko,červenec 2017,Kojenecká úmrtnost,2.32896652110626
Česko,červenec 2017,Novorozenecká úmrtnost,1.16448326055313
Česko,červen 2017,Sňatky na 1 000 obyvatel,10.2561324753711
Česko,červen 2017,Rozvody na 1 000 obyvatel,2.8108123288244
Česko,červen 2017,Živě narození na 1 000 obyvatel,11.3731028693275
Česko,červen 2017,Potraty na 1 000 obyvatel,3.4302022900821
Česko,červen 2017,UPT na 1 000 obyvatel,1.96848794737375
Česko,červen 2017,Zemřelí na 1 000 obyvatel,9.65168141855933
Česko,červen 2017,Přistěhovalí na 1 000 obyvatel,4.38284473513338
Česko,červen 2017,Vystěhovalí na 1 000 obyvatel,1.6042085081925
Česko,červen 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.72142145076817
Česko,červen 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.77863622694088
Česko,červen 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,4.50005767770905
Česko,červen 2017,Kojenecká úmrtnost,2.52601798524805
Česko,červen 2017,Novorozenecká úmrtnost,1.91977366878852
Česko,květen 2017,Sňatky na 1 000 obyvatel,3.74568548817988
Česko,květen 2017,Rozvody na 1 000 obyvatel,2.53754339130927
Česko,květen 2017,Živě narození na 1 000 obyvatel,11.0401493272044
Česko,květen 2017,Potraty na 1 000 obyvatel,3.47646782018477
Česko,květen 2017,UPT na 1 000 obyvatel,1.98242100978217
Česko,květen 2017,Zemřelí na 1 000 obyvatel,9.92434221563788
Česko,květen 2017,Přistěhovalí na 1 000 obyvatel,4.86705494825868
Česko,květen 2017,Vystěhovalí na 1 000 obyvatel,2.02914473728545
Česko,květen 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.11580711156651
Česko,květen 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.83791021097323
Česko,květen 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,3.95371732253974
Česko,květen 2017,Kojenecká úmrtnost,2.11608222490931
Česko,květen 2017,Novorozenecká úmrtnost,1.41072148327287
Česko,duben 2017,Sňatky na 1 000 obyvatel,4.20392640753438
Česko,duben 2017,Rozvody na 1 000 obyvatel,2.30549027546675
Česko,duben 2017,Živě narození na 1 000 obyvatel,10.597206173916
Česko,duben 2017,Potraty na 1 000 obyvatel,3.03565801856968
Česko,duben 2017,UPT na 1 000 obyvatel,1.68341035575228
Česko,duben 2017,Zemřelí na 1 000 obyvatel,10.0625164092816
Česko,duben 2017,Přistěhovalí na 1 000 obyvatel,3.57954674689675
Česko,duben 2017,Vystěhovalí na 1 000 obyvatel,1.46033548620587
Česko,duben 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.534689764634433
Česko,duben 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.11921126069088
Česko,duben 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,2.65390102532531
Česko,duben 2017,Kojenecká úmrtnost,2.82118055555556
Česko,duben 2017,Novorozenecká úmrtnost,2.06163194444444
Česko,březen 2017,Sňatky na 1 000 obyvatel,1.68510736713078
Česko,březen 2017,Rozvody na 1 000 obyvatel,2.53656518473649
Česko,březen 2017,Živě narození na 1 000 obyvatel,10.5257994524147
Česko,březen 2017,Potraty na 1 000 obyvatel,3.60172221930991
Česko,březen 2017,UPT na 1 000 obyvatel,2.00120412556218
Česko,březen 2017,Zemřelí na 1 000 obyvatel,10.7394986693824
Česko,březen 2017,Přistěhovalí na 1 000 obyvatel,4.32407009333097
Česko,březen 2017,Vystěhovalí na 1 000 obyvatel,1.62389144560357
Česko,březen 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.213699216967708
Česko,březen 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.7001786477274
Česko,březen 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,2.48647943075969
Česko,březen 2017,Kojenecká úmrtnost,1.69186845722745
Česko,březen 2017,Novorozenecká úmrtnost,1.05741778576716
Česko,únor 2017,Sňatky na 1 000 obyvatel,1.38645139806568
Česko,únor 2017,Rozvody na 1 000 obyvatel,2.3464919661485
Česko,únor 2017,Živě narození na 1 000 obyvatel,10.5789322675518
Česko,únor 2017,Potraty na 1 000 obyvatel,3.6651612958643
Česko,únor 2017,UPT na 1 000 obyvatel,2.03962405670996
Česko,únor 2017,Zemřelí na 1 000 obyvatel,12.335104038435
Česko,únor 2017,Přistěhovalí na 1 000 obyvatel,3.71568974681603
Česko,únor 2017,Vystěhovalí na 1 000 obyvatel,1.90529232125293
Česko,únor 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,-1.7561717708832
Česko,únor 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.8103974255631
Česko,únor 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,0.054225654679902
Česko,únor 2017,Kojenecká úmrtnost,3.14538676607642
Česko,únor 2017,Novorozenecká úmrtnost,2.32991612301957
Česko,leden 2017,Sňatky na 1 000 obyvatel,0.983952015856674
Česko,leden 2017,Rozvody na 1 000 obyvatel,2.33299030004026
Česko,leden 2017,Živě narození na 1 000 obyvatel,10.2424507351958
Česko,leden 2017,Potraty na 1 000 obyvatel,3.55959111618738
Česko,leden 2017,UPT na 1 000 obyvatel,2.04470571620895
Česko,leden 2017,Zemřelí na 1 000 obyvatel,13.7564060678423
Česko,leden 2017,Přistěhovalí na 1 000 obyvatel,3.60300076394576
Česko,leden 2017,Vystěhovalí na 1 000 obyvatel,1.59168708447403
Česko,leden 2017,Přirozený přírůstek/úbytek na 1 000 obyvatel,-3.51395533264651
Česko,leden 2017,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.01131367947173
Česko,leden 2017,Celkový přírůstek/úbytek na 1 000 obyvatel,-1.50264165317478
Česko,leden 2017,Kojenecká úmrtnost,2.82547272332102
Česko,leden 2017,Novorozenecká úmrtnost,2.17344055640078
Česko,prosinec 2016,Sňatky na 1 000 obyvatel,1.32921011667624
Česko,prosinec 2016,Rozvody na 1 000 obyvatel,1.70754952016343
Česko,prosinec 2016,Živě narození na 1 000 obyvatel,9.81338753646865
Česko,prosinec 2016,Potraty na 1 000 obyvatel,3.30014636021128
Česko,prosinec 2016,UPT na 1 000 obyvatel,1.85151938166741
Česko,prosinec 2016,Zemřelí na 1 000 obyvatel,11.4517422394751
Česko,prosinec 2016,Přistěhovalí na 1 000 obyvatel,3.0099745463273
Česko,prosinec 2016,Vystěhovalí na 1 000 obyvatel,1.38724447945303
Česko,prosinec 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,-1.63835470300648
Česko,prosinec 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.62273006687427
Česko,prosinec 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,-0.015624636132214
Česko,prosinec 2016,Kojenecká úmrtnost,2.84317070396907
Česko,prosinec 2016,Novorozenecká úmrtnost,1.47844876606391
Česko,listopad 2016,Sňatky na 1 000 obyvatel,1.98379291107902
Česko,listopad 2016,Rozvody na 1 000 obyvatel,2.39669864489663
Česko,listopad 2016,Živě narození na 1 000 obyvatel,9.99970031340411
Česko,listopad 2016,Potraty na 1 000 obyvatel,3.44972360292869
Česko,listopad 2016,UPT na 1 000 obyvatel,1.9053638890131
Česko,listopad 2016,Zemřelí na 1 000 obyvatel,10.1473314137635
Česko,listopad 2016,Přistěhovalí na 1 000 obyvatel,4.28937548622259
Česko,listopad 2016,Vystěhovalí na 1 000 obyvatel,1.56512033740362
Česko,listopad 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.147631100359369
Česko,listopad 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.72425514881898
Česko,listopad 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,2.57662404845961
Česko,listopad 2016,Kojenecká úmrtnost,2.65282583621684
Česko,listopad 2016,Novorozenecká úmrtnost,1.73010380622837
Česko,říjen 2016,Sňatky na 1 000 obyvatel,4.28481135997408
Česko,říjen 2016,Rozvody na 1 000 obyvatel,2.41257877772381
Česko,říjen 2016,Živě narození na 1 000 obyvatel,10.4485538087539
Česko,říjen 2016,Potraty na 1 000 obyvatel,3.04670406497376
Česko,říjen 2016,UPT na 1 000 obyvatel,1.68244156317899
Česko,říjen 2016,Zemřelí na 1 000 obyvatel,10.1906613063688
Česko,říjen 2016,Přistěhovalí na 1 000 obyvatel,4.37077552743578
Česko,říjen 2016,Vystěhovalí na 1 000 obyvatel,1.72263260251173
Česko,říjen 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.2578925023851
Česko,říjen 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.64814292492406
Česko,říjen 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,2.90603542730916
Česko,říjen 2016,Kojenecká úmrtnost,3.41916871460626
Česko,říjen 2016,Novorozenecká úmrtnost,1.92328240196602
Česko,září 2016,Sňatky na 1 000 obyvatel,9.74053877049442
Česko,září 2016,Rozvody na 1 000 obyvatel,2.32406647124461
Česko,září 2016,Živě narození na 1 000 obyvatel,11.3318434695244
Česko,září 2016,Potraty na 1 000 obyvatel,3.21261224227656
Česko,září 2016,UPT na 1 000 obyvatel,1.78863109753185
Česko,září 2016,Zemřelí na 1 000 obyvatel,9.45435779488932
Česko,září 2016,Přistěhovalí na 1 000 obyvatel,4.11962130205723
Česko,září 2016,Vystěhovalí na 1 000 obyvatel,2.15212709477219
Česko,září 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.87748567463505
Česko,září 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.96749420728503
Česko,září 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,3.84497988192008
Česko,září 2016,Kojenecká úmrtnost,2.24032586558045
Česko,září 2016,Novorozenecká úmrtnost,1.12016293279022
Česko,srpen 2016,Sňatky na 1 000 obyvatel,8.47511646173048
Česko,srpen 2016,Rozvody na 1 000 obyvatel,2.05650315092208
Česko,srpen 2016,Živě narození na 1 000 obyvatel,11.2632923795477
Česko,srpen 2016,Potraty na 1 000 obyvatel,3.36904590069581
Česko,srpen 2016,UPT na 1 000 obyvatel,1.98612851838102
Česko,srpen 2016,Zemřelí na 1 000 obyvatel,9.50616068133998
Česko,srpen 2016,Přistěhovalí na 1 000 obyvatel,3.14898554179758
Česko,srpen 2016,Vystěhovalí na 1 000 obyvatel,1.72361996842627
Česko,srpen 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.75713169820773
Česko,srpen 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.42536557337131
Česko,srpen 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,3.18249727157904
Česko,srpen 2016,Kojenecká úmrtnost,2.67777447188337
Česko,srpen 2016,Novorozenecká úmrtnost,1.88435981354756
Česko,červenec 2016,Sňatky na 1 000 obyvatel,9.09181301126607
Česko,červenec 2016,Rozvody na 1 000 obyvatel,1.96763951245417
Česko,červenec 2016,Živě narození na 1 000 obyvatel,11.7108629926361
Česko,červenec 2016,Potraty na 1 000 obyvatel,3.21347600103247
Česko,červenec 2016,UPT na 1 000 obyvatel,1.77657400613409
Česko,červenec 2016,Zemřelí na 1 000 obyvatel,9.58456089598629
Česko,červenec 2016,Přistěhovalí na 1 000 obyvatel,2.4715608185966
Česko,červenec 2016,Vystěhovalí na 1 000 obyvatel,1.76875261113853
Česko,červenec 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,2.12630209664979
Česko,červenec 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,0.702808207458076
Česko,červenec 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,2.82911030410787
Česko,červenec 2016,Kojenecká úmrtnost,2.8623222974907
Česko,červenec 2016,Novorozenecká úmrtnost,1.71739337849442
Česko,červen 2016,Sňatky na 1 000 obyvatel,10.584455268742
Česko,červen 2016,Rozvody na 1 000 obyvatel,2.95764211055626
Česko,červen 2016,Živě narození na 1 000 obyvatel,11.1976953939686
Česko,červen 2016,Potraty na 1 000 obyvatel,3.51429322234389
Česko,červen 2016,UPT na 1 000 obyvatel,2.00140327121984
Česko,červen 2016,Zemřelí na 1 000 obyvatel,9.6790310537181
Česko,červen 2016,Přistěhovalí na 1 000 obyvatel,3.31103472509364
Česko,červen 2016,Vystěhovalí na 1 000 obyvatel,1.60412529932161
Česko,červen 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.51866434025048
Česko,červen 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.70690942577203
Česko,červen 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,3.22557376602251
Česko,červen 2016,Kojenecká úmrtnost,2.37211221122112
Česko,červen 2016,Novorozenecká úmrtnost,1.5470297029703
Česko,květen 2016,Sňatky na 1 000 obyvatel,3.46438720527816
Česko,květen 2016,Rozvody na 1 000 obyvatel,2.78246523199011
Česko,květen 2016,Živě narození na 1 000 obyvatel,10.4702970521572
Česko,květen 2016,Potraty na 1 000 obyvatel,3.29111194977054
Česko,květen 2016,UPT na 1 000 obyvatel,1.87584437897927
Česko,květen 2016,Zemřelí na 1 000 obyvatel,9.86103889569496
Česko,květen 2016,Přistěhovalí na 1 000 obyvatel,3.78410799931158
Česko,květen 2016,Vystěhovalí na 1 000 obyvatel,1.57512796780798
Česko,květen 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.609258156462278
Česko,květen 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.2089800315036
Česko,květen 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,2.81823818796588
Česko,květen 2016,Kojenecká úmrtnost,3.95045910740978
Česko,květen 2016,Novorozenecká úmrtnost,1.92184497117233
Česko,duben 2016,Sňatky na 1 000 obyvatel,4.72441705501885
Česko,duben 2016,Rozvody na 1 000 obyvatel,2.55689286934623
Česko,duben 2016,Živě narození na 1 000 obyvatel,10.4193673275031
Česko,duben 2016,Potraty na 1 000 obyvatel,3.38877848431653
Česko,duben 2016,UPT na 1 000 obyvatel,1.94337722830563
Česko,duben 2016,Zemřelí na 1 000 obyvatel,10.2645441713836
Česko,duben 2016,Přistěhovalí na 1 000 obyvatel,3.31367769963171
Česko,duben 2016,Vystěhovalí na 1 000 obyvatel,1.55863013138186
Česko,duben 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.154823156119473
Česko,duben 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.75504756824985
Česko,duben 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,1.90987072436932
Česko,duben 2016,Kojenecká úmrtnost,2.43956531381681
Česko,duben 2016,Novorozenecká úmrtnost,1.88511865158572
Česko,březen 2016,Sňatky na 1 000 obyvatel,1.49964817363968
Česko,březen 2016,Rozvody na 1 000 obyvatel,2.50724176383309
Česko,březen 2016,Živě narození na 1 000 obyvatel,10.6194325554679
Česko,březen 2016,Potraty na 1 000 obyvatel,3.52601841274118
Česko,březen 2016,UPT na 1 000 obyvatel,2.02525193323003
Česko,březen 2016,Zemřelí na 1 000 obyvatel,10.7614574011444
Česko,březen 2016,Přistěhovalí na 1 000 obyvatel,3.56292250649965
Česko,březen 2016,Vystěhovalí na 1 000 obyvatel,1.46721730336709
Česko,březen 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.14202484567654
Česko,březen 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.09570520313256
Česko,březen 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,1.95368035745602
Česko,březen 2016,Kojenecká úmrtnost,3.05391743892165
Česko,březen 2016,Novorozenecká úmrtnost,1.8955349620893
Česko,únor 2016,Sňatky na 1 000 obyvatel,1.43711807747227
Česko,únor 2016,Rozvody na 1 000 obyvatel,2.61957213622442
Česko,únor 2016,Živě narození na 1 000 obyvatel,10.3659016070587
Česko,únor 2016,Potraty na 1 000 obyvatel,3.83311194374052
Česko,únor 2016,UPT na 1 000 obyvatel,2.21545740229294
Česko,únor 2016,Zemřelí na 1 000 obyvatel,10.828601021353
Česko,únor 2016,Přistěhovalí na 1 000 obyvatel,3.84506800095743
Česko,únor 2016,Vystěhovalí na 1 000 obyvatel,1.77069207382399
Česko,únor 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.462699414294317
Česko,únor 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.07437592713344
Česko,únor 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,1.61167651283912
Česko,únor 2016,Kojenecká úmrtnost,1.96078431372549
Česko,únor 2016,Novorozenecká úmrtnost,1.26874279123414
Česko,leden 2016,Sňatky na 1 000 obyvatel,1.07163250568844
Česko,leden 2016,Rozvody na 1 000 obyvatel,2.14214639707031
Česko,leden 2016,Živě narození na 1 000 obyvatel,10.3035563777622
Česko,leden 2016,Potraty na 1 000 obyvatel,3.67912245428942
Česko,leden 2016,UPT na 1 000 obyvatel,2.13990916845718
Česko,leden 2016,Zemřelí na 1 000 obyvatel,10.6447337412643
Česko,leden 2016,Přistěhovalí na 1 000 obyvatel,3.41065502071403
Česko,leden 2016,Vystěhovalí na 1 000 obyvatel,1.52690852846004
Česko,leden 2016,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.34117736350206
Česko,leden 2016,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.88374649225399
Česko,leden 2016,Celkový přírůstek/úbytek na 1 000 obyvatel,1.54256912875194
Česko,leden 2016,Kojenecká úmrtnost,3.25697535555314
Česko,leden 2016,Novorozenecká úmrtnost,2.06275105851699
Česko,prosinec 2015,Sňatky na 1 000 obyvatel,1.46492791486022
Česko,prosinec 2015,Rozvody na 1 000 obyvatel,2.64534964671256
Česko,prosinec 2015,Živě narození na 1 000 obyvatel,10.091601667868
Česko,prosinec 2015,Potraty na 1 000 obyvatel,3.558000853381
Česko,prosinec 2015,UPT na 1 000 obyvatel,2.04175025452719
Česko,prosinec 2015,Zemřelí na 1 000 obyvatel,10.041394694396
Česko,prosinec 2015,Přistěhovalí na 1 000 obyvatel,2.91981443502605
Česko,prosinec 2015,Vystěhovalí na 1 000 obyvatel,1.28976136296909
Česko,prosinec 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.05020697347198
Česko,prosinec 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.63005307205696
Česko,prosinec 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,1.68026004552894
Česko,prosinec 2015,Kojenecká úmrtnost,2.5428413488115
Česko,prosinec 2015,Novorozenecká úmrtnost,1.43725815367606
Česko,listopad 2015,Sňatky na 1 000 obyvatel,1.81265543596183
Česko,listopad 2015,Rozvody na 1 000 obyvatel,2.56562235687982
Česko,listopad 2015,Živě narození na 1 000 obyvatel,9.63405608617117
Česko,listopad 2015,Potraty na 1 000 obyvatel,3.31743618909808
Česko,listopad 2015,UPT na 1 000 obyvatel,1.86800369354845
Česko,listopad 2015,Zemřelí na 1 000 obyvatel,9.91079737410428
Česko,listopad 2015,Přistěhovalí na 1 000 obyvatel,4.05425986821997
Česko,listopad 2015,Vystěhovalí na 1 000 obyvatel,1.54975121242538
Česko,listopad 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.276741287933104
Česko,listopad 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.50450865579459
Česko,listopad 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,2.22776736786148
Česko,listopad 2015,Kojenecká úmrtnost,2.63315380011969
Česko,listopad 2015,Novorozenecká úmrtnost,1.43626570915619
Česko,říjen 2015,Sňatky na 1 000 obyvatel,3.99902282564908
Česko,říjen 2015,Rozvody na 1 000 obyvatel,2.63067172761789
Česko,říjen 2015,Živě narození na 1 000 obyvatel,10.167763868731
Česko,říjen 2015,Potraty na 1 000 obyvatel,2.99787198149412
Česko,říjen 2015,UPT na 1 000 obyvatel,1.66746863006412
Česko,říjen 2015,Zemřelí na 1 000 obyvatel,10.182273301255
Česko,říjen 2015,Přistěhovalí na 1 000 obyvatel,4.07826664943393
Česko,říjen 2015,Vystěhovalí na 1 000 obyvatel,1.6205920019097
Česko,říjen 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.014509432523985
Česko,říjen 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.45767464752422
Česko,říjen 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,2.44316521500024
Česko,říjen 2015,Kojenecká úmrtnost,2.30515916575192
Česko,říjen 2015,Novorozenecká úmrtnost,1.7563117453348
Česko,září 2015,Sňatky na 1 000 obyvatel,8.1546634045295
Česko,září 2015,Rozvody na 1 000 obyvatel,2.39021963137433
Česko,září 2015,Živě narození na 1 000 obyvatel,10.999393911754
Česko,září 2015,Potraty na 1 000 obyvatel,3.22887294798106
Česko,září 2015,UPT na 1 000 obyvatel,1.76613236275777
Česko,září 2015,Zemřelí na 1 000 obyvatel,9.57702865814174
Česko,září 2015,Přistěhovalí na 1 000 obyvatel,4.11713024342422
Česko,září 2015,Vystěhovalí na 1 000 obyvatel,2.43059496298538
Česko,září 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.42236525361223
Česko,září 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.68653528043884
Česko,září 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,3.10890053405107
Česko,září 2015,Kojenecká úmrtnost,1.88778185631883
Česko,září 2015,Novorozenecká úmrtnost,1.15364446775039
Česko,srpen 2015,Sňatky na 1 000 obyvatel,9.84147016588747
Česko,srpen 2015,Rozvody na 1 000 obyvatel,1.86690924862308
Česko,srpen 2015,Živě narození na 1 000 obyvatel,10.7693419276134
Česko,srpen 2015,Potraty na 1 000 obyvatel,3.1677162310668
Česko,srpen 2015,UPT na 1 000 obyvatel,1.74631941677422
Česko,srpen 2015,Zemřelí na 1 000 obyvatel,10.4153884396867
Česko,srpen 2015,Přistěhovalí na 1 000 obyvatel,2.48549042310705
Česko,srpen 2015,Vystěhovalí na 1 000 obyvatel,1.54756950872703
Česko,srpen 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.353953487926745
Česko,srpen 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,0.937920914380017
Česko,srpen 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,1.29187440230676
Česko,srpen 2015,Kojenecká úmrtnost,2.90305857957491
Česko,srpen 2015,Novorozenecká úmrtnost,2.07361327112494
Česko,červenec 2015,Sňatky na 1 000 obyvatel,7.51656914109309
Česko,červenec 2015,Rozvody na 1 000 obyvatel,2.26133598435797
Česko,červenec 2015,Živě narození na 1 000 obyvatel,11.3010963761495
Česko,červenec 2015,Potraty na 1 000 obyvatel,3.55225173641615
Česko,červenec 2015,UPT na 1 000 obyvatel,2.10052986991474
Česko,červenec 2015,Zemřelí na 1 000 obyvatel,10.1028674817218
Česko,červenec 2015,Přistěhovalí na 1 000 obyvatel,2.42995906269775
Česko,červenec 2015,Vystěhovalí na 1 000 obyvatel,2.04022757699852
Česko,červenec 2015,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.1982288944277
Česko,červenec 2015,Přírůstek/úbytek stěhováním na 1 000 obyvatel,0.389731485699226
Česko,červenec 2015,Celkový přírůstek/úbytek na 1 000 obyvatel,1.58796038012693
Česko,červenec 2015,Kojenecká úmrtnost,3.06324110671937
