Území;Ukazatel;Roky;value
Česko;Počet obyvatel (k 31. 12.);2016;10578820
Česko;Počet obyvatel (k 31. 12.);2017;10610055
Česko;Počet obyvatel (k 31. 12.);2018;10649800
Česko;Počet obyvatel (k 31. 12.);2019;10693939
Česko;Počet obyvatel (k 31. 12.);2020;10701777
Česko;Počet obyvatel (k 31. 12.);2021;10516707
Česko;Počet obyvatel (k 31. 12.);2022;10827529
Česko;Počet obyvatel (k 31. 12.);2023;10900555
Česko;Počet obyvatel (k 31. 12.);2024;10909500
Česko;Živě narození;2016;112663
Česko;Živě narození;2017;114405
Česko;Živě narození;2018;114036
Česko;Živě narození;2019;112231
Česko;Živě narození;2020;110200
Česko;Živě narození;2021;111793
Česko;Živě narození;2022;101299
Česko;Živě narození;2023;91149
Česko;Živě narození;2024;84311
Česko;Zemřelí;2016;107750
Česko;Zemřelí;2017;111443
Česko;Zemřelí;2018;112920
Česko;Zemřelí;2019;112362
Česko;Zemřelí;2020;129289
Česko;Zemřelí;2021;139891
Česko;Zemřelí;2022;120219
Česko;Zemřelí;2023;112795
Česko;Zemřelí;2024;112211
Česko;Sňatky;2016;50768
Česko;Sňatky;2017;52567
Česko;Sňatky;2018;54470
Česko;Sňatky;2019;54870
Česko;Sňatky;2020;45415
Česko;Sňatky;2021;46778
Česko;Sňatky;2022;54820
Česko;Sňatky;2023;48268
Česko;Sňatky;2024;44486
Česko;Rozvody;2016;24996
Česko;Rozvody;2017;25755
Česko;Rozvody;2018;24313
Česko;Rozvody;2019;24141
Česko;Rozvody;2020;21734
Česko;Rozvody;2021;21107
Česko;Rozvody;2022;19846
Česko;Rozvody;2023;19453
Česko;Rozvody;2024;20796
Česko;Přistěhovalí;2016;37503
Česko;Přistěhovalí;2017;45957
Česko;Přistěhovalí;2018;58148
Česko;Přistěhovalí;2019;65571
Česko;Přistěhovalí;2020;55661
Česko;Přistěhovalí;2021;69201
Česko;Přistěhovalí;2022;349548
Česko;Přistěhovalí;2023;141263
Česko;Přistěhovalí;2024;121823
Česko;Vystěhovalí;2016;17439
Česko;Vystěhovalí;2017;17684
Česko;Vystěhovalí;2018;19519
Česko;Vystěhovalí;2019;21301
Česko;Vystěhovalí;2020;28734
Česko;Vystěhovalí;2021;19232
Česko;Vystěhovalí;2022;19806
Česko;Vystěhovalí;2023;46591
Česko;Vystěhovalí;2024;84978
Česko;Přirozený přírůstek/úbytek;2016;4913
Česko;Přirozený přírůstek/úbytek;2017;2962
Česko;Přirozený přírůstek/úbytek;2018;1116
Česko;Přirozený přírůstek/úbytek;2019;-131
Česko;Přirozený přírůstek/úbytek;2020;-19089
Česko;Přirozený přírůstek/úbytek;2021;-28098
Česko;Přirozený přírůstek/úbytek;2022;-18920
Česko;Přirozený přírůstek/úbytek;2023;-21646
Česko;Přirozený přírůstek/úbytek;2024;-27900
Česko;Přírůstek/úbytek stěhováním;2016;20064
Česko;Přírůstek/úbytek stěhováním;2017;28273
Česko;Přírůstek/úbytek stěhováním;2018;38629
Česko;Přírůstek/úbytek stěhováním;2019;44270
Česko;Přírůstek/úbytek stěhováním;2020;26927
Česko;Přírůstek/úbytek stěhováním;2021;49969
Česko;Přírůstek/úbytek stěhováním;2022;329742
Česko;Přírůstek/úbytek stěhováním;2023;94672
Česko;Přírůstek/úbytek stěhováním;2024;36845
Česko;Celkový přírůstek/úbytek;2016;24977
Česko;Celkový přírůstek/úbytek;2017;31235
Česko;Celkový přírůstek/úbytek;2018;39745
Česko;Celkový přírůstek/úbytek;2019;44139
Česko;Celkový přírůstek/úbytek;2020;7838
Česko;Celkový přírůstek/úbytek;2021;21871
Česko;Celkový přírůstek/úbytek;2022;310822
Česko;Celkový přírůstek/úbytek;2023;73026
Česko;Celkový přírůstek/úbytek;2024;8945
