Území;Ukazatel;Čtvrtletí;value
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2016;16575.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2016;11688.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2015;12146.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2015;14901.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2015;11755.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2015;9616.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2014;12982.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2014;12388.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2014;16891.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2014;8854.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2013;11053.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2013;11537.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2013;10987.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2013;8110.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2012;9484.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2012;12507.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2012;10762.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2012;8058.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2011;12130.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2011;12333.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2011;14623.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2011;8801.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2010;10666.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2010;11057.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2010;11306.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2010;6790.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2009;7678.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2009;10178.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2009;9681.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2009;6278.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2008;6870.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2008;8944.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2008;9083.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2008;6538.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2007;8834.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2007;10447.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2007;10375.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2007;8089.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2006;11806.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2006;12923.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2006;11695.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2006;8657.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2005;12402.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2005;14066.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2005;13172.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2005;7425.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2004;10689.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2004;11474.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2004;11422.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2004;8043.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2003;10465.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2003;10470.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2003;9731.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2003;5816.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2002;10295.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2002;10271.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2002;9477.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2002;6432.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2001;8129.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2001;9489.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2001;8632.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2001;6354.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 2000;8449.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 2000;9881.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 2000;9029.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 2000;5882.0
Česko;Počet nových stavebních zakázek v tuzemsku;4. čtvrtletí 1999;9357.0
Česko;Počet nových stavebních zakázek v tuzemsku;3. čtvrtletí 1999;11324.0
Česko;Počet nových stavebních zakázek v tuzemsku;2. čtvrtletí 1999;9433.0
Česko;Počet nových stavebních zakázek v tuzemsku;1. čtvrtletí 1999;8917.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2025;99314.719
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2024;99428.476
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2024;100463.691
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2024;101117.128
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2024;86391.01
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2023;84802.99
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2023;102665.409
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2023;81016.602
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2023;66207.238
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2022;77582.863
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2022;80512.533
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2022;99648.428
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2022;73681.899
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2021;68638.053
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2021;71616.379
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2021;84721.249
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2021;65166.306
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2020;67954.888
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2020;65096.913
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2020;69416.411
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2020;50572.836
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2019;63184.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2019;63782.785
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2019;64575.341
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2019;57758.993
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2018;59702.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2018;54326.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2018;71263.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2018;50596.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2017;58592.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2017;51603.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2017;53647.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2017;38888.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2016;50676.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2016;52273.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2016;48976.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2016;33474.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2015;46018.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2015;56227.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2015;49222.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2015;35855.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2014;47149.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2014;56851.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2014;53475.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2014;37023.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2013;47646.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2013;42410.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2013;37695.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2013;22102.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2012;41020.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2012;42981.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2012;38302.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2012;26854.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2011;38136.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2011;46553.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2011;44390.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2011;50028.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2010;41984.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2010;60743.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2010;58076.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2010;36306.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2009;48489.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2009;46406.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2009;53394.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2009;36009.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2008;73852.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2008;60711.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2008;61803.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2008;53250.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2007;64319.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2007;48433.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2007;53041.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2007;39301.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2006;73513.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2006;65604.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2006;57173.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2006;47976.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2005;49124.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2005;61504.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2005;47513.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2005;36881.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2004;51386.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2004;67701.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2004;63902.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2004;39914.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2003;54344.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2003;49224.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2003;40613.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2003;34552.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2002;53955.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2002;39447.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2002;40901.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2002;26591.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2001;47061.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2001;35011.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2001;39406.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2001;32829.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 2000;36044.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 2000;38700.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 2000;29996.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 2000;22825.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);4. čtvrtletí 1999;38349.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);3. čtvrtletí 1999;35746.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2. čtvrtletí 1999;29616.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);1. čtvrtletí 1999;25211.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2025;42147.064
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2024;39115.318
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2024;44798.682
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2024;49083.481
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2024;43999.2
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2023;42581.145
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2023;43045.785
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2023;38113.108
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2023;31686.871
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2022;32159.115
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2022;38183.7
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2022;36018.929
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2022;35306.859
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2021;30327.861
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2021;31492.757
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2021;37850.604
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2021;26677.624
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2020;32634.806
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2020;26721.184
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2020;32122.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2020;23978.627
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2019;30179.428
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2019;27063.559
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2019;28473.875
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2019;23510.695
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2018;28469.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2018;27047.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2018;30677.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2018;23094.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2017;26576.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2017;24774.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2017;23782.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2017;18186.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2016;23085.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2016;22976.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2016;22961.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2016;17049.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2015;17930.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2015;17720.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2015;17844.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2015;17246.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2014;16245.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2014;21357.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2014;23482.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2014;13671.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2013;19352.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2013;18622.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2013;20272.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2013;8972.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2012;20499.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2012;23111.0
