Území;Ukazatel;Roky;value
Česko;Lesní pozemky k 31. 12. (ha);2000;2637290.0
Česko;Lesní pozemky k 31. 12. (ha);2001;2638917.0
Česko;Lesní pozemky k 31. 12. (ha);2002;2643058.0
Česko;Lesní pozemky k 31. 12. (ha);2003;2644168.0
Česko;Lesní pozemky k 31. 12. (ha);2004;2645737.0
Česko;Lesní pozemky k 31. 12. (ha);2005;2647416.0
Česko;Lesní pozemky k 31. 12. (ha);2006;2649147.0
Česko;Lesní pozemky k 31. 12. (ha);2007;2651209.0
Česko;Lesní pozemky k 31. 12. (ha);2008;2653033.0
Česko;Lesní pozemky k 31. 12. (ha);2009;2655212.0
Česko;Lesní pozemky k 31. 12. (ha);2010;2657376.0
Česko;Lesní pozemky k 31. 12. (ha);2011;2659837.0
Česko;Lesní pozemky k 31. 12. (ha);2012;2661888.7752
Česko;Lesní pozemky k 31. 12. (ha);2013;2663730.7586
Česko;Lesní pozemky k 31. 12. (ha);2014;2666375.8545
Česko;Lesní pozemky k 31. 12. (ha);2015;2668392.1581
Česko;Lesní pozemky k 31. 12. (ha);2016;2669849.7527
Česko;Lesní pozemky k 31. 12. (ha);2017;2671658.5139
Česko;Lesní pozemky k 31. 12. (ha);2018;2673391.6741
Česko;Lesní pozemky k 31. 12. (ha);2019;2675669.8919
Česko;Lesní pozemky k 31. 12. (ha);2020;2677328.9744
Česko;Lesní pozemky k 31. 12. (ha);2021;2678804.1595
Česko;Lesní pozemky k 31. 12. (ha);2022;2680371.9726
Česko;Lesní pozemky k 31. 12. (ha);2023;2681763.6948
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2000;1683540.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2001;1649852.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2002;1627751.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2003;1627776.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2004;1617323.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2005;1612451.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2006;1605252.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2007;1601517.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2008;1598708.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2009;1599615.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2010;1597119.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2011;1598026.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2012;1593763.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2013;1591338.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2014;1536905.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2015;1478528.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2016;1447568.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2017;1443725.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2018;1443948.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2019;1449995.0
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2020;1445351.28
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2021;1442800.67
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2022;1443913.44
Česko;Lesní pozemky k 31. 12. - státní lesy (ha);2023;1443991.67
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2000;358853.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2001;379843.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2002;390981.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2003;397400.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2004;399471.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2005;402151.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2006;404361.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2007;406760.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2008;407712.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2009;409439.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2010;410639.0
Česko;Lesní pozemky k 31. 12. - lesy měst a obcí (ha);2011;411646.0
