Území,Ukazatel,Roky,value
Česko,Počet obyvatel - celkem,2024,10909438.0
Česko,Počet obyvatel - celkem,2025,10914878.0
Česko,Počet obyvatel - celkem,2026,10861738.0
Česko,Počet obyvatel - celkem,2027,10804689.0
Česko,Počet obyvatel - celkem,2028,10743971.0
Česko,Počet obyvatel - celkem,2029,10747129.0
Česko,Počet obyvatel - celkem,2030,10748352.0
Česko,Počet obyvatel - celkem,2031,10747922.0
Česko,Počet obyvatel - celkem,2032,10746128.0
Česko,Počet obyvatel - celkem,2033,10743259.0
Česko,Počet obyvatel - celkem,2034,10739597.0
Česko,Počet obyvatel - celkem,2035,10735415.0
Česko,Počet obyvatel - celkem,2036,10730972.0
Česko,Počet obyvatel - celkem,2037,10726495.0
Česko,Počet obyvatel - celkem,2038,10722164.0
Česko,Počet obyvatel - celkem,2039,10718105.0
Česko,Počet obyvatel - celkem,2040,10714384.0
Česko,Počet obyvatel - celkem,2041,10711032.0
Česko,Počet obyvatel - celkem,2042,10708051.0
Česko,Počet obyvatel - celkem,2043,10705423.0
Česko,Počet obyvatel - celkem,2044,10703114.0
Česko,Počet obyvatel - celkem,2045,10701076.0
Česko,Počet obyvatel - celkem,2046,10699241.0
Česko,Počet obyvatel - celkem,2047,10697516.0
Česko,Počet obyvatel - celkem,2048,10695767.0
Česko,Počet obyvatel - celkem,2049,10693822.0
Česko,Počet obyvatel - celkem,2050,10691467.0
Česko,Počet obyvatel - celkem,2051,10688468.0
Česko,Počet obyvatel - celkem,2052,10684506.0
Česko,Počet obyvatel - celkem,2053,10679327.0
Česko,Počet obyvatel - celkem,2054,10672685.0
Česko,Počet obyvatel - celkem,2055,10664369.0
Česko,Počet obyvatel - celkem,2056,10654203.0
Česko,Počet obyvatel - celkem,2057,10642057.0
Česko,Počet obyvatel - celkem,2058,10627860.0
Česko,Počet obyvatel - celkem,2059,10611613.0
Česko,Počet obyvatel - celkem,2060,10593389.0
Česko,Počet obyvatel - celkem,2061,10573320.0
Česko,Počet obyvatel - celkem,2062,10551587.0
Česko,Počet obyvatel - celkem,2063,10528400.0
Česko,Počet obyvatel - celkem,2064,10503998.0
Česko,Počet obyvatel - celkem,2065,10478636.0
Česko,Počet obyvatel - celkem,2066,10452569.0
Česko,Počet obyvatel - celkem,2067,10426045.0
Česko,Počet obyvatel - celkem,2068,10399319.0
Česko,Počet obyvatel - celkem,2069,10372647.0
Česko,Počet obyvatel - celkem,2070,10346296.0
Česko,Počet obyvatel - celkem,2071,10320525.0
Česko,Počet obyvatel - celkem,2072,10295581.0
Česko,Počet obyvatel - celkem,2073,10271690.0
Česko,Počet obyvatel - celkem,2074,10249037.0
Česko,Počet obyvatel - celkem,2075,10227748.0
Česko,Počet obyvatel - celkem,2076,10207885.0
Česko,Počet obyvatel - celkem,2077,10189438.0
Česko,Počet obyvatel - celkem,2078,10172335.0
Česko,Počet obyvatel - celkem,2079,10156456.0
Česko,Počet obyvatel - celkem,2080,10141649.0
Česko,Počet obyvatel - celkem,2081,10127754.0
Česko,Počet obyvatel - celkem,2082,10114617.0
Česko,Počet obyvatel - celkem,2083,10102103.0
Česko,Počet obyvatel - celkem,2084,10090095.0
Česko,Počet obyvatel - celkem,2085,10078504.0
Česko,Počet obyvatel - celkem,2086,10067268.0
Česko,Počet obyvatel - celkem,2087,10056346.0
Česko,Počet obyvatel - celkem,2088,10045714.0
Česko,Počet obyvatel - celkem,2089,10035352.0
Česko,Počet obyvatel - celkem,2090,10025224.0
Česko,Počet obyvatel - celkem,2091,10015271.0
Česko,Počet obyvatel - celkem,2092,10005399.0
Česko,Počet obyvatel - celkem,2093,9995481.0
Česko,Počet obyvatel - celkem,2094,9985364.0
Česko,Počet obyvatel - celkem,2095,9974876.0
Česko,Počet obyvatel - celkem,2096,9963838.0
Česko,Počet obyvatel - celkem,2097,9952088.0
Česko,Počet obyvatel - celkem,2098,9939482.0
Česko,Počet obyvatel - celkem,2099,9925921.0
Česko,Počet obyvatel - celkem,2100,9911339.0
Česko,Počet obyvatel - celkem,2101,9895722.0
Česko,Počet obyvatel - muži,2024,5345470.0
Česko,Počet obyvatel - muži,2025,5351497.0
Česko,Počet obyvatel - muži,2026,5333596.0
Česko,Počet obyvatel - muži,2027,5313802.0
Česko,Počet obyvatel - muži,2028,5292234.0
Česko,Počet obyvatel - muži,2029,5296833.0
Česko,Počet obyvatel - muži,2030,5300537.0
Česko,Počet obyvatel - muži,2031,5303487.0
Česko,Počet obyvatel - muži,2032,5305828.0
Česko,Počet obyvatel - muži,2033,5307704.0
Česko,Počet obyvatel - muži,2034,5309256.0
Česko,Počet obyvatel - muži,2035,5310618.0
Česko,Počet obyvatel - muži,2036,5311918.0
Česko,Počet obyvatel - muži,2037,5313264.0
Česko,Počet obyvatel - muži,2038,5314735.0
Česko,Počet obyvatel - muži,2039,5316381.0
Česko,Počet obyvatel - muži,2040,5318220.0
Česko,Počet obyvatel - muži,2041,5320247.0
Česko,Počet obyvatel - muži,2042,5322434.0
Česko,Počet obyvatel - muži,2043,5324740.0
Česko,Počet obyvatel - muži,2044,5327118.0
Česko,Počet obyvatel - muži,2045,5329514.0
Česko,Počet obyvatel - muži,2046,5331868.0
Česko,Počet obyvatel - muži,2047,5334111.0
Česko,Počet obyvatel - muži,2048,5336157.0
Česko,Počet obyvatel - muži,2049,5337905.0
Česko,Počet obyvatel - muži,2050,5339234.0
Česko,Počet obyvatel - muži,2051,5340015.0
Česko,Počet obyvatel - muži,2052,5340078.0
Česko,Počet obyvatel - muži,2053,5339292.0
Česko,Počet obyvatel - muži,2054,5337540.0
Česko,Počet obyvatel - muži,2055,5334731.0
Česko,Počet obyvatel - muži,2056,5330803.0
Česko,Počet obyvatel - muži,2057,5325725.0
Česko,Počet obyvatel - muži,2058,5319500.0
Česko,Počet obyvatel - muži,2059,5312159.0
Česko,Počet obyvatel - muži,2060,5303765.0
Česko,Počet obyvatel - muži,2061,5294402.0
Česko,Počet obyvatel - muži,2062,5284253.0
Česko,Počet obyvatel - muži,2063,5273434.0
Česko,Počet obyvatel - muži,2064,5262078.0
Česko,Počet obyvatel - muži,2065,5250323.0
Česko,Počet obyvatel - muži,2066,5238315.0
Česko,Počet obyvatel - muži,2067,5226202.0
Česko,Počet obyvatel - muži,2068,5214134.0
Česko,Počet obyvatel - muži,2069,5202256.0
Česko,Počet obyvatel - muži,2070,5190707.0
Česko,Počet obyvatel - muži,2071,5179609.0
Česko,Počet obyvatel - muži,2072,5169063.0
Česko,Počet obyvatel - muži,2073,5159145.0
Česko,Počet obyvatel - muži,2074,5149897.0
Česko,Počet obyvatel - muži,2075,5141329.0
Česko,Počet obyvatel - muži,2076,5133419.0
Česko,Počet obyvatel - muži,2077,5126117.0
Česko,Počet obyvatel - muži,2078,5119353.0
Česko,Počet obyvatel - muži,2079,5113045.0
Česko,Počet obyvatel - muži,2080,5107108.0
Česko,Počet obyvatel - muži,2081,5101467.0
Česko,Počet obyvatel - muži,2082,5096056.0
Česko,Počet obyvatel - muži,2083,5090826.0
Česko,Počet obyvatel - muži,2084,5085738.0
Česko,Počet obyvatel - muži,2085,5080765.0
Česko,Počet obyvatel - muži,2086,5075888.0
Česko,Počet obyvatel - muži,2087,5071091.0
Česko,Počet obyvatel - muži,2088,5066359.0
Česko,Počet obyvatel - muži,2089,5061670.0
Česko,Počet obyvatel - muži,2090,5056992.0
Česko,Počet obyvatel - muži,2091,5052279.0
Česko,Počet obyvatel - muži,2092,5047469.0
Česko,Počet obyvatel - muži,2093,5042490.0
Česko,Počet obyvatel - muži,2094,5037261.0
Česko,Počet obyvatel - muži,2095,5031703.0
Česko,Počet obyvatel - muži,2096,5025740.0
Česko,Počet obyvatel - muži,2097,5019316.0
Česko,Počet obyvatel - muži,2098,5012391.0
Česko,Počet obyvatel - muži,2099,5004951.0
Česko,Počet obyvatel - muži,2100,4997003.0
Česko,Počet obyvatel - muži,2101,4988581.0
Česko,Počet obyvatel - ženy,2024,5563968.0
Česko,Počet obyvatel - ženy,2025,5563381.0
Česko,Počet obyvatel - ženy,2026,5528142.0
Česko,Počet obyvatel - ženy,2027,5490887.0
Česko,Počet obyvatel - ženy,2028,5451737.0
Česko,Počet obyvatel - ženy,2029,5450296.0
Česko,Počet obyvatel - ženy,2030,5447815.0
Česko,Počet obyvatel - ženy,2031,5444435.0
Česko,Počet obyvatel - ženy,2032,5440300.0
Česko,Počet obyvatel - ženy,2033,5435555.0
Česko,Počet obyvatel - ženy,2034,5430341.0
Česko,Počet obyvatel - ženy,2035,5424797.0
Česko,Počet obyvatel - ženy,2036,5419054.0
Česko,Počet obyvatel - ženy,2037,5413231.0
Česko,Počet obyvatel - ženy,2038,5407429.0
Česko,Počet obyvatel - ženy,2039,5401724.0
Česko,Počet obyvatel - ženy,2040,5396164.0
Česko,Počet obyvatel - ženy,2041,5390785.0
Česko,Počet obyvatel - ženy,2042,5385617.0
Česko,Počet obyvatel - ženy,2043,5380683.0
Česko,Počet obyvatel - ženy,2044,5375996.0
Česko,Počet obyvatel - ženy,2045,5371562.0
Česko,Počet obyvatel - ženy,2046,5367373.0
Česko,Počet obyvatel - ženy,2047,5363405.0
Česko,Počet obyvatel - ženy,2048,5359610.0
Česko,Počet obyvatel - ženy,2049,5355917.0
Česko,Počet obyvatel - ženy,2050,5352233.0
Česko,Počet obyvatel - ženy,2051,5348453.0
Česko,Počet obyvatel - ženy,2052,5344428.0
Česko,Počet obyvatel - ženy,2053,5340035.0
Česko,Počet obyvatel - ženy,2054,5335145.0
Česko,Počet obyvatel - ženy,2055,5329638.0
Česko,Počet obyvatel - ženy,2056,5323400.0
Česko,Počet obyvatel - ženy,2057,5316332.0
Česko,Počet obyvatel - ženy,2058,5308360.0
Česko,Počet obyvatel - ženy,2059,5299454.0
Česko,Počet obyvatel - ženy,2060,5289624.0
Česko,Počet obyvatel - ženy,2061,5278918.0
Česko,Počet obyvatel - ženy,2062,5267334.0
Česko,Počet obyvatel - ženy,2063,5254966.0
Česko,Počet obyvatel - ženy,2064,5241920.0
Česko,Počet obyvatel - ženy,2065,5228313.0
Česko,Počet obyvatel - ženy,2066,5214254.0
Česko,Počet obyvatel - ženy,2067,5199843.0
Česko,Počet obyvatel - ženy,2068,5185185.0
Česko,Počet obyvatel - ženy,2069,5170391.0
Česko,Počet obyvatel - ženy,2070,5155589.0
Česko,Počet obyvatel - ženy,2071,5140916.0
Česko,Počet obyvatel - ženy,2072,5126518.0
Česko,Počet obyvatel - ženy,2073,5112545.0
Česko,Počet obyvatel - ženy,2074,5099140.0
Česko,Počet obyvatel - ženy,2075,5086419.0
Česko,Počet obyvatel - ženy,2076,5074466.0
Česko,Počet obyvatel - ženy,2077,5063321.0
Česko,Počet obyvatel - ženy,2078,5052982.0
Česko,Počet obyvatel - ženy,2079,5043411.0
Česko,Počet obyvatel - ženy,2080,5034541.0
Česko,Počet obyvatel - ženy,2081,5026287.0
Česko,Počet obyvatel - ženy,2082,5018561.0
Česko,Počet obyvatel - ženy,2083,5011277.0
Česko,Počet obyvatel - ženy,2084,5004357.0
Česko,Počet obyvatel - ženy,2085,4997739.0
Česko,Počet obyvatel - ženy,2086,4991380.0
Česko,Počet obyvatel - ženy,2087,4985255.0
Česko,Počet obyvatel - ženy,2088,4979355.0
Česko,Počet obyvatel - ženy,2089,4973682.0
Česko,Počet obyvatel - ženy,2090,4968232.0
Česko,Počet obyvatel - ženy,2091,4962992.0
Česko,Počet obyvatel - ženy,2092,4957930.0
Česko,Počet obyvatel - ženy,2093,4952991.0
Česko,Počet obyvatel - ženy,2094,4948103.0
Česko,Počet obyvatel - ženy,2095,4943173.0
Česko,Počet obyvatel - ženy,2096,4938098.0
Česko,Počet obyvatel - ženy,2097,4932772.0
Česko,Počet obyvatel - ženy,2098,4927091.0
Česko,Počet obyvatel - ženy,2099,4920970.0
Česko,Počet obyvatel - ženy,2100,4914336.0
Česko,Počet obyvatel - ženy,2101,4907141.0
Česko,Počet obyvatel ve věku 0 - 14 let,2024,1731439.0
Česko,Počet obyvatel ve věku 0 - 14 let,2025,1699103.0
Česko,Počet obyvatel ve věku 0 - 14 let,2026,1657539.0
Česko,Počet obyvatel ve věku 0 - 14 let,2027,1622864.0
Česko,Počet obyvatel ve věku 0 - 14 let,2028,1587537.0
Česko,Počet obyvatel ve věku 0 - 14 let,2029,1563684.0
Česko,Počet obyvatel ve věku 0 - 14 let,2030,1536465.0
