Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2016;111.5725372914
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2016;109.2922749067
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2016;108.2760936927
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2016;105.6689945368
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2017;104.4536419123
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2017;103.1852439368
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2017;100.8371899283
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2017;100.8663537053
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2018;99.1237091498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2018;98.5789632043
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2018;99.5286035222
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2018;97.599524922
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2019;100.6065059371
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2019;101.5785145015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2019;99.6097249622
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2019;100.613845929
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2020;87.0333954732
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2020;70.7884710527
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2020;92.8950528762
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2020;93.1585230092
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2021;107.9297770838
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2021;130.0246777234
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2021;97.4320598301
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2021;96.1390857592
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2022;93.3081299291
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2022;93.7391485761
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2022;97.3048634499
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2022;99.3612221208
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2023;102.8753014411
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2023;104.822501279
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2023;106.0001484149
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2023;105.6199320696
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2024;102.3472019326
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";2. čtvrtletí 2024;101.1515227088
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";3. čtvrtletí 2024;99.519503629
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";4. čtvrtletí 2024;99.7365409852
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;"45.1+45.3+45.4 Obchod s motorovými vozidly; obchod, opravy a údržba motocyklů";1. čtvrtletí 2025;100.2807212035
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2015;111.8332051775
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2015;113.4989597096
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2015;113.3119439913
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2015;113.4829062628
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2016;111.9926346519
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2016;111.0306517064
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2016;109.8852959852
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2016;106.9598658096
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2017;104.919020115
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2017;102.7563967966
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2017;99.8139870569
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2017;99.5974942275
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2018;97.8868932122
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2018;96.7568840349
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2018;97.885451869
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2018;95.8889139587
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2019;98.8035668947
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2019;100.4348776153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2019;98.7120755395
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2019;99.7832531408
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2020;86.8484264899
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2020;69.4015723297
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2020;93.1730185142
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2020;93.6867695931
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2021;108.1079853453
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2021;131.1828993061
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2021;95.7562083738
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2021;93.536138658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;1. čtvrtletí 2022;90.5153471854
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;2. čtvrtletí 2022;92.4633796373
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;3. čtvrtletí 2022;96.4919986385
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;45.1 Obchod s motorovými vozidly, kromě motocyklů;4. čtvrtletí 2022;101.1252678284
