Území;Ukazatel;Roky;value
Česko;Průměrná roční míra inflace;2008;6.3
Česko;Průměrná roční míra inflace;2009;1.0
Česko;Průměrná roční míra inflace;2010;1.5
Česko;Průměrná roční míra inflace;2011;1.9
Česko;Průměrná roční míra inflace;2012;3.3
Česko;Průměrná roční míra inflace;2013;1.4
Česko;Průměrná roční míra inflace;2014;0.4
Česko;Průměrná roční míra inflace;2015;0.3
Česko;Průměrná roční míra inflace;2016;0.7
Česko;Průměrná roční míra inflace;2017;2.5
Česko;Průměrná roční míra inflace;2018;2.1
Česko;Průměrná roční míra inflace;2019;2.8
Česko;Průměrná roční míra inflace;2020;3.2
Česko;Průměrná roční míra inflace;2021;3.8
Česko;Průměrná roční míra inflace;2022;15.1
Česko;Průměrná roční míra inflace;2023;10.7
Česko;Průměrná roční míra inflace;2024;2.4
