Území;Ukazatel;Roky;value
Česko;Hrubý domácí produkt;1990;59.5
Česko;Hrubý domácí produkt;1991;53.4
Česko;Hrubý domácí produkt;1992;52.1
Česko;Hrubý domácí produkt;1993;52.3
Česko;Hrubý domácí produkt;1994;53.6
Česko;Hrubý domácí produkt;1995;57.5
Česko;Hrubý domácí produkt;1996;59.9
Česko;Hrubý domácí produkt;1997;59.5
Česko;Hrubý domácí produkt;1998;59.3
Česko;Hrubý domácí produkt;1999;60.1
Česko;Hrubý domácí produkt;2000;62.5
Česko;Hrubý domácí produkt;2001;64.3
Česko;Hrubý domácí produkt;2002;65.3
Česko;Hrubý domácí produkt;2003;67.5
Česko;Hrubý domácí produkt;2004;70.7
Česko;Hrubý domácí produkt;2005;75.2
Česko;Hrubý domácí produkt;2006;80.2
Česko;Hrubý domácí produkt;2007;84.6
Česko;Hrubý domácí produkt;2008;86.8
Česko;Hrubý domácí produkt;2009;82.6
Česko;Hrubý domácí produkt;2010;84.8
Česko;Hrubý domácí produkt;2011;86.3
Česko;Hrubý domácí produkt;2012;85.7
Česko;Hrubý domácí produkt;2013;85.6
Česko;Hrubý domácí produkt;2014;87.6
Česko;Hrubý domácí produkt;2015;91.9
Česko;Hrubý domácí produkt;2016;94.3
Česko;Hrubý domácí produkt;2017;99.2
Česko;Hrubý domácí produkt;2018;102.0
Česko;Hrubý domácí produkt;2019;105.6
Česko;Hrubý domácí produkt;2020;100.0
Česko;Hrubý domácí produkt;2021;104.0
Česko;Hrubý domácí produkt;2022;107.0
Česko;Hrubý domácí produkt;2023;106.9
Česko;Hrubý domácí produkt;2024;127.4
Česko;Výrobní metoda - produkce;1990;49.0
Česko;Výrobní metoda - produkce;1991;46.4
Česko;Výrobní metoda - produkce;1992;45.7
Česko;Výrobní metoda - produkce;1993;44.7
Česko;Výrobní metoda - produkce;1994;45.2
Česko;Výrobní metoda - produkce;1995;48.7
Česko;Výrobní metoda - produkce;1996;51.0
Česko;Výrobní metoda - produkce;1997;52.9
Česko;Výrobní metoda - produkce;1998;53.8
Česko;Výrobní metoda - produkce;1999;54.0
Česko;Výrobní metoda - produkce;2000;56.7
Česko;Výrobní metoda - produkce;2001;60.2
Česko;Výrobní metoda - produkce;2002;61.9
Česko;Výrobní metoda - produkce;2003;66.0
Česko;Výrobní metoda - produkce;2004;69.9
Česko;Výrobní metoda - produkce;2005;73.2
Česko;Výrobní metoda - produkce;2006;80.2
Česko;Výrobní metoda - produkce;2007;86.3
Česko;Výrobní metoda - produkce;2008;87.9
Česko;Výrobní metoda - produkce;2009;80.8
Česko;Výrobní metoda - produkce;2010;84.6
Česko;Výrobní metoda - produkce;2011;86.9
Česko;Výrobní metoda - produkce;2012;84.8
Česko;Výrobní metoda - produkce;2013;84.7
Česko;Výrobní metoda - produkce;2014;87.8
Česko;Výrobní metoda - produkce;2015;92.2
Česko;Výrobní metoda - produkce;2016;94.7
Česko;Výrobní metoda - produkce;2017;100.3
Česko;Výrobní metoda - produkce;2018;104.4
Česko;Výrobní metoda - produkce;2019;106.1
Česko;Výrobní metoda - produkce;2020;100.0
Česko;Výrobní metoda - produkce;2021;106.8
Česko;Výrobní metoda - produkce;2022;111.3
Česko;Výrobní metoda - produkce;2023;113.7
Česko;Výrobní metoda - produkce;2024;135.0
Česko;Výrobní metoda - mezispotřeba;1990;43.2
Česko;Výrobní metoda - mezispotřeba;1991;42.2
Česko;Výrobní metoda - mezispotřeba;1992;41.7
Česko;Výrobní metoda - mezispotřeba;1993;39.9
Česko;Výrobní metoda - mezispotřeba;1994;40.2
Česko;Výrobní metoda - mezispotřeba;1995;43.7
Česko;Výrobní metoda - mezispotřeba;1996;45.9
Česko;Výrobní metoda - mezispotřeba;1997;49.4
Česko;Výrobní metoda - mezispotřeba;1998;50.9
Česko;Výrobní metoda - mezispotřeba;1999;50.9
Česko;Výrobní metoda - mezispotřeba;2000;53.6
Česko;Výrobní metoda - mezispotřeba;2001;58.1
Česko;Výrobní metoda - mezispotřeba;2002;60.0
Česko;Výrobní metoda - mezispotřeba;2003;65.8
Česko;Výrobní metoda - mezispotřeba;2004;70.1
Česko;Výrobní metoda - mezispotřeba;2005;72.6
Česko;Výrobní metoda - mezispotřeba;2006;80.7
Česko;Výrobní metoda - mezispotřeba;2007;88.1
Česko;Výrobní metoda - mezispotřeba;2008;88.8
Česko;Výrobní metoda - mezispotřeba;2009;80.2
Česko;Výrobní metoda - mezispotřeba;2010;84.7
Česko;Výrobní metoda - mezispotřeba;2011;87.5
Česko;Výrobní metoda - mezispotřeba;2012;84.6
Česko;Výrobní metoda - mezispotřeba;2013;84.4
Česko;Výrobní metoda - mezispotřeba;2014;88.0
Česko;Výrobní metoda - mezispotřeba;2015;92.8
Česko;Výrobní metoda - mezispotřeba;2016;95.2
Česko;Výrobní metoda - mezispotřeba;2017;101.5
Česko;Výrobní metoda - mezispotřeba;2018;106.3
Česko;Výrobní metoda - mezispotřeba;2019;106.7
Česko;Výrobní metoda - mezispotřeba;2020;100.0
Česko;Výrobní metoda - mezispotřeba;2021;108.9
Česko;Výrobní metoda - mezispotřeba;2022;114.6
Česko;Výrobní metoda - mezispotřeba;2023;118.3
Česko;Výrobní metoda - mezispotřeba;2024;140.1
Česko;Výrobní metoda - hrubá přidaná hodnota;1990;58.8
Česko;Výrobní metoda - hrubá přidaná hodnota;1991;53.1
Česko;Výrobní metoda - hrubá přidaná hodnota;1992;51.8
Česko;Výrobní metoda - hrubá přidaná hodnota;1993;52.7
Česko;Výrobní metoda - hrubá přidaná hodnota;1994;53.7
Česko;Výrobní metoda - hrubá přidaná hodnota;1995;57.1
Česko;Výrobní metoda - hrubá přidaná hodnota;1996;59.3
Česko;Výrobní metoda - hrubá přidaná hodnota;1997;58.5
Česko;Výrobní metoda - hrubá přidaná hodnota;1998;58.3
Česko;Výrobní metoda - hrubá přidaná hodnota;1999;59.1
Česko;Výrobní metoda - hrubá přidaná hodnota;2000;61.7
Česko;Výrobní metoda - hrubá přidaná hodnota;2001;63.5
Česko;Výrobní metoda - hrubá přidaná hodnota;2002;64.7
Česko;Výrobní metoda - hrubá přidaná hodnota;2003;66.5
Česko;Výrobní metoda - hrubá přidaná hodnota;2004;69.6
Česko;Výrobní metoda - hrubá přidaná hodnota;2005;74.2
Česko;Výrobní metoda - hrubá přidaná hodnota;2006;79.4
Česko;Výrobní metoda - hrubá přidaná hodnota;2007;83.6
Česko;Výrobní metoda - hrubá přidaná hodnota;2008;86.5
Česko;Výrobní metoda - hrubá přidaná hodnota;2009;81.8
Česko;Výrobní metoda - hrubá přidaná hodnota;2010;84.5
Česko;Výrobní metoda - hrubá přidaná hodnota;2011;86.0
Česko;Výrobní metoda - hrubá přidaná hodnota;2012;85.3
Česko;Výrobní metoda - hrubá přidaná hodnota;2013;85.3
Česko;Výrobní metoda - hrubá přidaná hodnota;2014;87.7
Česko;Výrobní metoda - hrubá přidaná hodnota;2015;91.5
Česko;Výrobní metoda - hrubá přidaná hodnota;2016;93.8
Česko;Výrobní metoda - hrubá přidaná hodnota;2017;98.7
Česko;Výrobní metoda - hrubá přidaná hodnota;2018;101.7
Česko;Výrobní metoda - hrubá přidaná hodnota;2019;105.3
Česko;Výrobní metoda - hrubá přidaná hodnota;2020;100.0
Česko;Výrobní metoda - hrubá přidaná hodnota;2021;103.9
Česko;Výrobní metoda - hrubá přidaná hodnota;2022;106.9
Česko;Výrobní metoda - hrubá přidaná hodnota;2023;107.4
Česko;Výrobní metoda - hrubá přidaná hodnota;2024;127.7
Česko;Výrobní metoda - daně z produktů;1990;71.5
Česko;Výrobní metoda - daně z produktů;1991;60.1
Česko;Výrobní metoda - daně z produktů;1992;58.8
Česko;Výrobní metoda - daně z produktů;1993;52.7
Česko;Výrobní metoda - daně z produktů;1994;56.4
Česko;Výrobní metoda - daně z produktů;1995;63.5
Česko;Výrobní metoda - daně z produktů;1996;68.3
Česko;Výrobní metoda - daně z produktů;1997;72.4
Česko;Výrobní metoda - daně z produktů;1998;71.8
Česko;Výrobní metoda - daně z produktů;1999;72.5
Česko;Výrobní metoda - daně z produktů;2000;73.6
Česko;Výrobní metoda - daně z produktů;2001;76.2
Česko;Výrobní metoda - daně z produktů;2002;74.5
Česko;Výrobní metoda - daně z produktů;2003;81.7
Česko;Výrobní metoda - daně z produktů;2004;84.6
Česko;Výrobní metoda - daně z produktů;2005;88.6
Česko;Výrobní metoda - daně z produktů;2006;90.1
Česko;Výrobní metoda - daně z produktů;2007;96.6
Česko;Výrobní metoda - daně z produktů;2008;91.4
Česko;Výrobní metoda - daně z produktů;2009;92.4
Česko;Výrobní metoda - daně z produktů;2010;90.2
Česko;Výrobní metoda - daně z produktů;2011;91.3
Česko;Výrobní metoda - daně z produktů;2012;89.7
Česko;Výrobní metoda - daně z produktů;2013;88.5
Česko;Výrobní metoda - daně z produktů;2014;86.6
Česko;Výrobní metoda - daně z produktů;2015;94.7
Česko;Výrobní metoda - daně z produktů;2016;97.4
Česko;Výrobní metoda - daně z produktů;2017;101.8
Česko;Výrobní metoda - daně z produktů;2018;103.3
Česko;Výrobní metoda - daně z produktů;2019;106.5
Česko;Výrobní metoda - daně z produktů;2020;100.0
Česko;Výrobní metoda - daně z produktů;2021;105.0
Česko;Výrobní metoda - daně z produktů;2022;105.5
Česko;Výrobní metoda - daně z produktů;2023;103.2
Česko;Výrobní metoda - daně z produktů;2024;118.8
Česko;Výrobní metoda - dotace na produkty;1990;97.6
Česko;Výrobní metoda - dotace na produkty;1991;83.3
Česko;Výrobní metoda - dotace na produkty;1992;81.8
Česko;Výrobní metoda - dotace na produkty;1993;81.6
Česko;Výrobní metoda - dotace na produkty;1994;77.8
Česko;Výrobní metoda - dotace na produkty;1995;79.0
Česko;Výrobní metoda - dotace na produkty;1996;83.0
Česko;Výrobní metoda - dotace na produkty;1997;85.6
Česko;Výrobní metoda - dotace na produkty;1998;83.8
Česko;Výrobní metoda - dotace na produkty;1999;84.2
Česko;Výrobní metoda - dotace na produkty;2000;87.4
Česko;Výrobní metoda - dotace na produkty;2001;98.0
Česko;Výrobní metoda - dotace na produkty;2002;106.4
Česko;Výrobní metoda - dotace na produkty;2003;112.6
Česko;Výrobní metoda - dotace na produkty;2004;109.0
Česko;Výrobní metoda - dotace na produkty;2005;112.7
Česko;Výrobní metoda - dotace na produkty;2006;111.8
Česko;Výrobní metoda - dotace na produkty;2007;106.6
Česko;Výrobní metoda - dotace na produkty;2008;106.0
Česko;Výrobní metoda - dotace na produkty;2009;102.4
Česko;Výrobní metoda - dotace na produkty;2010;105.8
Česko;Výrobní metoda - dotace na produkty;2011;102.2
Česko;Výrobní metoda - dotace na produkty;2012;92.3
Česko;Výrobní metoda - dotace na produkty;2013;85.9
Česko;Výrobní metoda - dotace na produkty;2014;87.2
Česko;Výrobní metoda - dotace na produkty;2015;89.0
Česko;Výrobní metoda - dotace na produkty;2016;91.8
Česko;Výrobní metoda - dotace na produkty;2017;94.1
Česko;Výrobní metoda - dotace na produkty;2018;94.9
Česko;Výrobní metoda - dotace na produkty;2019;97.2
Česko;Výrobní metoda - dotace na produkty;2020;100.0
Česko;Výrobní metoda - dotace na produkty;2021;104.5
Česko;Výrobní metoda - dotace na produkty;2022;96.0
Česko;Výrobní metoda - dotace na produkty;2023;111.5
Česko;Výrobní metoda - dotace na produkty;2024;87.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1990;60.6
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1991;51.9
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1992;54.6
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1993;55.0
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1994;57.4
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1995;60.2
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1996;63.2
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1997;65.1
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1998;64.3
Česko;Výdajová metoda - výdaje na konečnou spotřebu;1999;66.2
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2000;66.9
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2001;68.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2002;72.0
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2003;75.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2004;76.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2005;79.0
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2006;81.2
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2007;83.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2008;85.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2009;86.1
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2010;87.3
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2011;86.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2012;85.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2013;86.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2014;88.0
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2015;90.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2016;93.7
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2017;97.1
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2018;100.6
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2019;103.5
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2020;100.0
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2021;103.3
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2022;103.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2023;102.8
Česko;Výdajová metoda - výdaje na konečnou spotřebu;2024;120.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;1990;54.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;1991;39.8
Česko;Výdajová metoda - tvorba hrubého kapitálu;1992;40.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;1993;44.4
Česko;Výdajová metoda - tvorba hrubého kapitálu;1994;51.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;1995;61.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;1996;69.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;1997;63.9
Česko;Výdajová metoda - tvorba hrubého kapitálu;1998;62.0
Česko;Výdajová metoda - tvorba hrubého kapitálu;1999;60.6
Česko;Výdajová metoda - tvorba hrubého kapitálu;2000;67.1
Česko;Výdajová metoda - tvorba hrubého kapitálu;2001;71.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2002;72.3
Česko;Výdajová metoda - tvorba hrubého kapitálu;2003;72.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2004;77.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;2005;80.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;2006;88.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;2007;100.7
Česko;Výdajová metoda - tvorba hrubého kapitálu;2008;101.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;2009;83.0
Česko;Výdajová metoda - tvorba hrubého kapitálu;2010;86.9
Česko;Výdajová metoda - tvorba hrubého kapitálu;2011;88.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2012;84.3
Česko;Výdajová metoda - tvorba hrubého kapitálu;2013;80.8
Česko;Výdajová metoda - tvorba hrubého kapitálu;2014;86.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2015;96.6
Česko;Výdajová metoda - tvorba hrubého kapitálu;2016;93.0
Česko;Výdajová metoda - tvorba hrubého kapitálu;2017;98.1
Česko;Výdajová metoda - tvorba hrubého kapitálu;2018;104.3
Česko;Výdajová metoda - tvorba hrubého kapitálu;2019;110.2
Česko;Výdajová metoda - tvorba hrubého kapitálu;2020;100.0
Česko;Výdajová metoda - tvorba hrubého kapitálu;2021;118.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2022;130.5
Česko;Výdajová metoda - tvorba hrubého kapitálu;2023;122.1
Česko;Výdajová metoda - tvorba hrubého kapitálu;2024;134.5
Česko;Výdajová metoda - vývoz zboží a služeb;1990;16.1
Česko;Výdajová metoda - vývoz zboží a služeb;1991;14.2
Česko;Výdajová metoda - vývoz zboží a služeb;1992;15.2
Česko;Výdajová metoda - vývoz zboží a služeb;1993;17.1
Česko;Výdajová metoda - vývoz zboží a služeb;1994;16.7
Česko;Výdajová metoda - vývoz zboží a služeb;1995;19.2
Česko;Výdajová metoda - vývoz zboží a služeb;1996;19.7
Česko;Výdajová metoda - vývoz zboží a služeb;1997;21.2
Česko;Výdajová metoda - vývoz zboží a služeb;1998;23.2
Česko;Výdajová metoda - vývoz zboží a služeb;1999;24.4
Česko;Výdajová metoda - vývoz zboží a služeb;2000;28.0
Česko;Výdajová metoda - vývoz zboží a služeb;2001;30.7
Česko;Výdajová metoda - vývoz zboží a služeb;2002;30.9
Česko;Výdajová metoda - vývoz zboží a služeb;2003;33.7
Česko;Výdajová metoda - vývoz zboží a služeb;2004;43.7
Česko;Výdajová metoda - vývoz zboží a služeb;2005;51.7
Česko;Výdajová metoda - vývoz zboží a služeb;2006;59.2
Česko;Výdajová metoda - vývoz zboží a služeb;2007;65.8
Česko;Výdajová metoda - vývoz zboží a služeb;2008;68.5
Česko;Výdajová metoda - vývoz zboží a služeb;2009;61.8
Česko;Výdajová metoda - vývoz zboží a služeb;2010;70.9
Česko;Výdajová metoda - vývoz zboží a služeb;2011;77.4
Česko;Výdajová metoda - vývoz zboží a služeb;2012;80.6
Česko;Výdajová metoda - vývoz zboží a služeb;2013;80.9
Česko;Výdajová metoda - vývoz zboží a služeb;2014;87.9
Česko;Výdajová metoda - vývoz zboží a služeb;2015;93.2
Česko;Výdajová metoda - vývoz zboží a služeb;2016;97.1
Česko;Výdajová metoda - vývoz zboží a služeb;2017;104.0
Česko;Výdajová metoda - vývoz zboží a služeb;2018;107.7
Česko;Výdajová metoda - vývoz zboží a služeb;2019;109.2
Česko;Výdajová metoda - vývoz zboží a služeb;2020;100.0
Česko;Výdajová metoda - vývoz zboží a služeb;2021;108.3
Česko;Výdajová metoda - vývoz zboží a služeb;2022;114.1
Česko;Výdajová metoda - vývoz zboží a služeb;2023;117.0
Česko;Výdajová metoda - vývoz zboží a služeb;2024;
Česko;Výdajová metoda - dovoz zboží a služeb;1990;14.8
Česko;Výdajová metoda - dovoz zboží a služeb;1991;10.2
Česko;Výdajová metoda - dovoz zboží a služeb;1992;12.9
Česko;Výdajová metoda - dovoz zboží a služeb;1993;15.3
