Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2005,93.8918915866
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2005,92.5714495108
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2005,93.1274007824
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2005,97.8792469476
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2005,109.4296374249
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2006,106.2886077573
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2006,109.1194243057
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2006,105.1714273641
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2006,105.1523989972
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2006,114.8997363943
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2006,104.9199972209
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2006,102.7153310531
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2006,112.9328392678
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2006,114.3616717985
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2006,123.631596408
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2006,117.7058959897
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2006,120.5835958628
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2007,123.571627142
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2007,130.1855243545
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2007,122.086018926
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2007,123.0423953544
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2007,117.5233266206
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2007,116.9641894198
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2007,109.3143976848
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2007,114.0913675856
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2007,119.6809835991
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2007,118.6796875538
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2007,108.1063781941
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2007,107.6347490384
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2008,98.37061935
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2008,100.2690930297
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2008,98.0855812379
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2008,106.8963104227
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2008,104.282542934
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2008,106.9427373556
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2008,112.5537948332
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2008,107.4312932373
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2008,102.1811575772
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2008,89.6049375316
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2008,108.5372283579
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2008,103.817018091
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2009,95.1670405213
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2009,88.2981082043
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2009,100.5846216304
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2009,79.7646345916
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2009,88.6082108788
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2009,93.4914766306
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2009,88.1884119099
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2009,92.1610658099
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2009,98.2268844055
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2009,106.5647316476
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2009,92.948814727
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2009,87.9639673297
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2010,96.9206911513
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2010,104.9676804372
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2010,99.0926995805
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2010,116.2426374362
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2010,109.0969722647
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2010,106.4524093803
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2010,112.3903339525
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2010,106.1914995172
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2010,102.0374228465
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2010,98.3548278785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2010,106.473814524
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2010,101.1873368403
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2011,105.4691848633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2011,102.9102497597
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2011,96.3484686964
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2011,101.2686091992
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2011,100.7563218832
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2011,94.7923014375
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2011,95.230285513
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2011,97.5804078611
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2011,100.9679414962
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2011,99.2176634121
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2011,103.3726145614
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2011,99.336249117
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2012,104.8604148281
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2012,96.5184815285
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2012,99.300201752
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2012,104.3681172773
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2012,108.5206937524
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2012,108.6617187596
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2012,118.053792578
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2012,115.0781148833
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2012,107.0126800478
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2012,101.2959553909
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2012,99.9915479258
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2012,103.0961127881
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2013,103.2225436568
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2013,101.8654085668
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2013,117.1004101353
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2013,103.0277920939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2013,102.0110108009
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2013,110.7034525009
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2013,100.8422928838
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2013,102.9161631191
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2013,98.1669071543
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2013,114.8983698116
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2013,121.4774521733
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2013,124.6742230242
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2014,108.9246655533
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2014,117.3440398656
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2014,100.9583771664
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2014,103.4821165662
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2014,103.6578773661
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2014,101.7198266362
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2014,98.0646140114
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2014,102.287306023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2014,112.0996317677
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2014,103.375401194
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2014,94.4410050819
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2014,87.0359882851
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2015,92.2973225781
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2015,96.5902760526
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2015,99.4414135994
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2015,95.4045718204
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2015,92.4881587624
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2015,94.9660320506
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2015,96.6862785939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2015,94.5604876189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2015,97.4096437139
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2015,94.561552915
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2015,96.6245785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2015,100.2874506459
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2016,101.6842584823
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2016,102.2613486134
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2016,98.5586220224
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2016,104.0219068472
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2016,108.1423133109
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2016,105.6219881243
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2016,103.9763358592
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2016,97.3354378054
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2016,97.9249485619
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2016,106.4246437563
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2016,102.1561113547
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2016,109.9799463785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2017,108.3587543996
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2017,106.3231393138
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2017,109.0818684635
