Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2024;104.6293209015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2024;103.0860302874
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2016;101.0610050761
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2016;106.3335775002
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2016;103.3649844844
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2016;102.1023381979
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2017;104.8985667989
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2017;100.3361245566
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2017;100.1557685189
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2017;102.2613902618
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2018;98.7540229403
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2018;101.0592275352
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2018;100.0288712236
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2018;100.4068578509
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2019;102.2270644643
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2019;100.1050706691
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2019;104.3733668511
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2019;101.2581533891
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2020;104.4637187917
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2020;96.7750382901
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2020;107.135071627
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2020;104.1709873443
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2021;109.1301646451
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2021;112.6439691682
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2021;103.4912776914
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2021;106.4914027357
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2022;98.2736236989
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2022;95.0684399159
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2022;96.1817844461
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2022;89.7349393305
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2023;95.3028041824
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2023;96.2736688787
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2023;94.0573921972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2023;97.3337080741
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2024;98.856625713
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2024;102.29252069
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2024;105.8984711929
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2024;97.1344829124
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2016;84.377039812
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2016;95.1955021378
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2016;87.2856481479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2016;87.6394770619
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2017;95.9346468834
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2017;98.3796492271
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2017;105.4098400669
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2017;114.8467186241
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2018;110.2283470473
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2018;100.2343616564
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2018;109.5858715235
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2018;100.9291561382
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2019;99.3707327433
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2019;103.7054931043
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2019;102.3889718206
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2019;105.0437452198
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2020;105.1804496872
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2020;94.8536494282
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2020;102.3124001756
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2020;104.8607042606
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2021;111.0697427135
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2021;109.8056383658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2021;97.0334107794
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2021;94.0646913035
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2022;92.3312968677
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2022;95.178860943
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2022;100.6973035914
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2022;101.3236170445
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2023;102.8127154484
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2023;98.0457401269
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2023;96.9167919317
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2023;94.570980562
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2024;96.0017231522
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2024;107.0674171622
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2024;104.9369064708
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2024;103.9679021979
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2016;93.3853666974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2016;93.4763079435
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2016;93.0203227386
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2016;93.766955664
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2017;109.0347787276
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2017;103.0367327073
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2017;108.2275740805
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2017;109.972868468
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2018;103.7437195623
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2018;104.8106287169
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2018;103.8112241107
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2018;102.6933164663
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2019;102.82464787
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2019;100.6053592467
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2019;101.9033784098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2019;96.9507454013
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2020;102.7338207034
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2020;92.589360548
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2020;97.9066391754
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2020;103.1232367891
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2021;106.8365535785
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2021;121.2103495706
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2021;116.0191524917
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2021;111.4556302395
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2022;112.3403808597
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2022;103.9482739576
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2022;109.8649707757
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2022;110.6148343519
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2023;104.2591490299
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2023;97.1968899439
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2023;89.5953227426
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2023;87.7007887794
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2024;89.3423030269
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2024;96.6203227205
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2024;106.9078173601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2024;111.0621159206
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2016;93.4905895882
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2016;102.9069220345
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2016;104.7624615365
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2016;103.9462370253
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2017;104.1734385614
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2017;103.0601213331
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2017;100.8340028172
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2017;105.2412667335
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2018;102.336060697
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2018;100.8143483287
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2018;100.3580252355
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2018;101.947017177
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2019;95.3279524648
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2019;96.4688642097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2019;104.9818287199
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2019;104.2606506496
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2020;106.845451789
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2020;109.0251743865
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2020;106.7000206509
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2020;105.9056419854
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2021;104.4267171941
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2021;97.2228336613
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2021;93.1447879583
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2021;108.9421940778
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2022;101.6750124193
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2022;82.9588602035
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2022;80.6916974052
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2022;82.2273484328
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2023;106.2661583139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2023;94.8999125451
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2023;91.7843916851
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2023;85.1630542553
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;1. čtvrtletí 2024;68.940777097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;2. čtvrtletí 2024;89.8683917803
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;3. čtvrtletí 2024;91.5102311302
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.7 Ostatní specializovaný velkoobchod;4. čtvrtletí 2024;91.1568243941
