Území,Ukazatel,Roky,value
Česko,Obhospodařovaná zemědělská půda,2016,3488788.24
Česko,Obhospodařovaná zemědělská půda,2017,3521329.26
Česko,Obhospodařovaná zemědělská půda,2018,3523215.65
Česko,Obhospodařovaná zemědělská půda,2019,3523658.86
Česko,Obhospodařovaná zemědělská půda,2020,3523871.09
Česko,Obhospodařovaná zemědělská půda,2021,3529796.71
Česko,Obhospodařovaná zemědělská půda,2022,3530423.33
Česko,Obhospodařovaná zemědělská půda,2023,3534413.67
Česko,Obhospodařovaná zemědělská půda,2024,3534609.86
Česko,Obhospodařovaná zemědělská půda,2025,3541953.67
Česko,Orná půda,2016,2494021.41
Česko,Orná půda,2017,2497791.69
Česko,Orná půda,2018,2486642.92
Česko,Orná půda,2019,2486367.04
Česko,Orná půda,2020,2485824.62
Česko,Orná půda,2021,2476912.95
Česko,Orná půda,2022,2481225.3
Česko,Orná půda,2023,2524276.02
Česko,Orná půda,2024,2525358.99
Česko,Orná půda,2025,2501180.49
Česko,Úhor z orné půdy,2016,30167.08
Česko,Úhor z orné půdy,2017,26247.13
Česko,Úhor z orné půdy,2018,25703.84
Česko,Úhor z orné půdy,2019,24659.72
Česko,Úhor z orné půdy,2020,23960.12
Česko,Úhor z orné půdy,2021,24780.37
Česko,Úhor z orné půdy,2022,25658.05
Česko,Úhor z orné půdy,2023,108345.48
Česko,Úhor z orné půdy,2024,109295.16
Česko,Úhor z orné půdy,2025,91164.67
Česko,Chmelnice,2016,5603.0
Česko,Chmelnice,2017,5703.8
Česko,Chmelnice,2018,5682.0
Česko,Chmelnice,2019,5633.0
Česko,Chmelnice,2020,5627.1
Česko,Chmelnice,2021,5601.3
Česko,Chmelnice,2022,5595.2
Česko,Chmelnice,2023,5573.4
Česko,Chmelnice,2024,5520.6
Česko,Chmelnice,2025,5518.2
Česko,Vinice,2016,17088.1
Česko,Vinice,2017,17210.33
Česko,Vinice,2018,17516.7
Česko,Vinice,2019,17575.01
Česko,Vinice,2020,17571.98
Česko,Vinice,2021,17463.96
Česko,Vinice,2022,17447.64
Česko,Vinice,2023,17402.94
Česko,Vinice,2024,16995.97
Česko,Vinice,2025,16630.54
Česko,Ovocné sady,2016,20802.45
Česko,Ovocné sady,2017,17111.21
Česko,Ovocné sady,2018,17439.79
Česko,Ovocné sady,2019,16885.91
Česko,Ovocné sady,2020,17117.74
Česko,Ovocné sady,2021,15998.89
Česko,Ovocné sady,2022,15418.89
Česko,Ovocné sady,2023,12454.66
Česko,Ovocné sady,2024,11823.54
Česko,Ovocné sady,2025,12060.08
Česko,Školky,2016,
Česko,Školky,2017,
Česko,Školky,2018,
Česko,Školky,2019,
Česko,Školky,2020,
Česko,Školky,2021,
Česko,Školky,2022,
Česko,Školky,2023,2061.26
Česko,Školky,2024,1925.87
Česko,Školky,2025,1942.39
Česko,Trvalé travní porosty,2016,948566.47
Česko,Trvalé travní porosty,2017,978160.86
Česko,Trvalé travní porosty,2018,990094.11
Česko,Trvalé travní porosty,2019,991838.36
Česko,Trvalé travní porosty,2020,989608.72
Česko,Trvalé travní porosty,2021,1005524.83
Česko,Trvalé travní porosty,2022,1002710.02
Česko,Trvalé travní porosty,2023,968416.0
Česko,Trvalé travní porosty,2024,968775.97
Česko,Trvalé travní porosty,2025,1000679.07
Česko,Ostatní trvalé kultury,2016,1958.45
Česko,Ostatní trvalé kultury,2017,4685.28
Česko,Ostatní trvalé kultury,2018,5063.0
Česko,Ostatní trvalé kultury,2019,4768.27
Česko,Ostatní trvalé kultury,2020,7659.43
Česko,Ostatní trvalé kultury,2021,7699.7
Česko,Ostatní trvalé kultury,2022,6737.5
Česko,Ostatní trvalé kultury,2023,4229.39
Česko,Ostatní trvalé kultury,2024,4208.92
Česko,Ostatní trvalé kultury,2025,3942.9
