Území;Ukazatel;Roky;value
Česko;Počet nových stavebních zakázek v tuzemsku;2024;82584.0
Česko;Počet nových stavebních zakázek v tuzemsku;2023;76260.0
Česko;Počet nových stavebních zakázek v tuzemsku;2022;78940.0
Česko;Počet nových stavebních zakázek v tuzemsku;2021;78861.0
Česko;Počet nových stavebních zakázek v tuzemsku;2020;68120.0
Česko;Počet nových stavebních zakázek v tuzemsku;2019;62506.0
Česko;Počet nových stavebních zakázek v tuzemsku;2018;64107.0
Česko;Počet nových stavebních zakázek v tuzemsku;2017;61429.0
Česko;Počet nových stavebních zakázek v tuzemsku;2016;61358.0
Česko;Počet nových stavebních zakázek v tuzemsku;2015;48418.0
Česko;Počet nových stavebních zakázek v tuzemsku;2014;46233.0
Česko;Počet nových stavebních zakázek v tuzemsku;2013;41687.0
Česko;Počet nových stavebních zakázek v tuzemsku;2012;40811.0
Česko;Počet nových stavebních zakázek v tuzemsku;2011;47887.0
Česko;Počet nových stavebních zakázek v tuzemsku;2010;39819.0
Česko;Počet nových stavebních zakázek v tuzemsku;2009;33815.0
Česko;Počet nových stavebních zakázek v tuzemsku;2008;31435.0
Česko;Počet nových stavebních zakázek v tuzemsku;2007;37745.0
Česko;Počet nových stavebních zakázek v tuzemsku;2006;45081.0
Česko;Počet nových stavebních zakázek v tuzemsku;2005;47065.0
Česko;Počet nových stavebních zakázek v tuzemsku;2004;41628.0
Česko;Počet nových stavebních zakázek v tuzemsku;2003;36482.0
Česko;Počet nových stavebních zakázek v tuzemsku;2002;36475.0
Česko;Počet nových stavebních zakázek v tuzemsku;2001;32604.0
Česko;Počet nových stavebních zakázek v tuzemsku;2000;33241.0
Česko;Počet nových stavebních zakázek v tuzemsku;1999;39031.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2024;387400.305
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2023;334692.239
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2022;331425.723
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2021;290141.987
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2020;253041.048
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2019;249301.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2018;235887.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2017;202730.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2016;185399.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2015;187322.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2014;185872.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2013;149853.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2012;149157.0
Česko;Hodnota nových stavebních zakázek v tuzemsku (mil. Kč, b.c.);2011;179107.0
