Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Roky,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2006,98.868096506
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2007,99.5411271956
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2008,97.2049790271
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2009,92.8289872107
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2010,103.2521822129
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2011,94.4798281224
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2012,97.707491255
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2013,96.470533641
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2014,105.9103829367
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2015,101.8648405766
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2016,101.8538932766
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2017,101.9235076262
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2018,107.5008046206
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2019,110.2470480059
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2020,100.4275908982
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2021,104.9657758766
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2022,100.5627949625
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2023,94.6870655068
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,58 Vydavatelské činnosti,2024,99.9226875608
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2006,74.6634133367
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2007,123.4311259768
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2008,91.6450222549
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2009,76.9041136585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2010,103.2766374365
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2011,92.1476461547
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2012,95.1555863129
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2013,101.5316741144
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2014,96.7705965378
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2015,93.9330711327
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2016,99.4953382772
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2017,85.1067561034
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2018,100.3601213585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2019,98.4105147342
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2020,62.6103520675
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2021,145.5474465773
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2022,107.3461144441
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2023,90.6340981604
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,"59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti",2024,77.6825027614
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2006,84.6759501109
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2007,111.0277156431
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2008,113.3712482205
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2009,80.0936621331
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2010,111.3908327941
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2011,101.8437089772
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2012,115.8955742963
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2013,91.7391061151
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2014,105.5518433598
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2015,106.688439753
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2016,103.9228023252
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2017,98.9356724448
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2018,102.9949616257
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2019,103.0389626189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2020,105.003630636
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2021,105.1378714659
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2022,95.5983879677
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2023,104.9225915492
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,60 Tvorba programů a vysílání,2024,104.4868613745
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2001,113.760891537
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2002,100.3147551948
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2003,105.4795704849
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2004,105.0687966779
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2005,110.5752351709
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2006,101.4340386749
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2007,106.5446472299
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2008,101.6864078156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2009,97.0336774795
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2010,95.8845524996
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2011,94.3345200883
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2012,96.6351897389
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2013,103.0329967192
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2014,100.4646154379
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2015,103.7712456864
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2016,103.0977379243
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2017,102.987656488
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2018,102.4037987632
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2019,104.5959510203
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2020,104.4580600159
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2021,103.9825824576
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2022,102.8854137067
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2023,100.8218883744
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,61 Telekomunikační činnosti,2024,102.6261235267
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2006,110.8892370362
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2007,107.6019586078
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2008,104.8719813005
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2009,96.9774956106
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2010,100.8250089687
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2011,106.1246899051
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2012,103.9734324312
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2013,97.6622560508
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2014,101.2939365936
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2015,107.9521315524
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2016,99.0240478194
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2017,106.35706154
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2018,108.0811972031
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2019,106.44368422
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2020,98.5783352236
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2021,106.3797732025
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2022,105.968586438
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2023,99.5015588776
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,62 Činnosti v oblasti informačních technologií,2024,104.6279873399
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2001,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2002,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2003,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2004,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2005,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2006,134.336934289
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2007,112.138295997
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2008,116.3931434924
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2009,109.2054844562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2010,107.3383706326
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2011,93.359519791
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2012,92.2919353169
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2013,98.5157228528
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2014,104.7532810545
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2015,114.1600120873
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2016,107.6184976197
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2017,108.1199250629
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2018,109.4713787772
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2019,107.9496333276
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2020,105.3106173346
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2021,107.4948322441
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2022,100.6757094092
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2023,93.1737243965
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,63 Informační činnosti,2024,100.5328246774
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2001,100.8889097453
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2002,100.0316865749
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2003,105.8505394423
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2004,102.1907401792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2005,110.9762902607
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2006,105.5456271442
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2007,110.589944952
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2008,95.0775428968
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2009,94.7391969884
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2010,94.8653870184
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2011,96.5746610044
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2012,95.2759998298
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2013,97.8951455598
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2014,99.2343036213
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2015,100.4103665734
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2016,100.7993263202
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2017,101.9311949045
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2018,98.5904254616
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2019,99.6118792769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2020,98.3511379607
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2021,101.3528902837
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2022,105.4785015357
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2023,98.5117822001
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68 Sekce L - ČINNOSTI V OBLASTI NEMOVITOSTÍ,2024,99.9191950058
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2001,101.1259832227
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2002,99.4652769851
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2003,105.7092987054
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2004,101.1748675714
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2005,108.5757528516
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2006,105.0961644046
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2007,107.9763849403
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2008,90.7687832202
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2009,95.3093093775
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2010,97.245272924
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2011,98.0220262241
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,68.1 a 68.2 Nákup a následný prodej vlastních nemovitostí a pronájem a správa vlastních nebo pronajatých nemovitostí,2012,95.4898510179
