Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Čtvrtletí,value
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2015,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2015,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2015,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2015,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2016,100.9240529562
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2016,99.8510428864
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2016,101.2969177759
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2016,102.3077837036
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2017,104.2430028606
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2017,105.393928122
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2017,103.158599433
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2017,103.382878522
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2018,104.5572203703
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2018,102.7291631534
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2018,103.3536994709
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2018,101.3697079691
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2019,99.7050125007
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2019,102.2387132796
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2019,101.1102721869
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2019,101.8569933776
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2020,97.1997616852
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2020,84.0211886743
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2020,90.1257583704
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2020,89.7809904632
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2021,93.7552476081
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2021,110.9282063972
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2021,107.2965887016
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2021,109.4608051545
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2022,111.2724790058
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2022,108.3614162747
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2022,105.7320981232
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2022,103.2550271011
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2023,100.296920774
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2023,97.5820874373
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2023,96.2233477513
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2023,97.5497385742
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2024,99.6217442946
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2024,101.7821291715
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",3. čtvrtletí 2024,102.6708421738
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",4. čtvrtletí 2024,102.441582697
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",1. čtvrtletí 2025,102.2761720415
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"H,I,J,L,M_sts a N SLUŽBY CELKEM (bez CZ-NACE 701, 72 a 75)",2. čtvrtletí 2025,101.8106979274
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2015,101.5863729697
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2015,101.8840787877
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2015,102.179034886
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2015,100.7040382569
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2016,100.0418741706
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2016,99.2440135835
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2016,100.2207471094
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2016,101.8561365286
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2017,101.9882556817
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2017,102.5872977452
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2017,102.0946555877
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2017,102.8661762008
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2018,103.5693835871
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2018,103.4802299352
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2018,102.8059954672
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2018,101.2668438643
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2019,100.8830902246
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2019,100.4113839533
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2019,99.4046021027
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2019,97.9966729168
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2020,92.4827359024
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2020,73.0683213957
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2020,83.5507041877
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2020,87.1437242423
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2021,93.1780126212
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2021,121.1338395042
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2021,109.9834063577
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2021,111.5888354272
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2022,114.4492628831
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2022,113.7353491539
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2022,110.2938231869
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2022,103.5249751749
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2023,96.3177171373
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2023,91.8539914997
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2023,90.9732172612
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2023,92.5494749885
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2024,98.204948458
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2024,102.1324548718
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,3. čtvrtletí 2024,104.7960214178
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,4. čtvrtletí 2024,105.8610313043
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,1. čtvrtletí 2025,103.0023854406
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ,2. čtvrtletí 2025,101.9263166524
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2014,
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2015,104.9794896609
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2015,104.6953785768
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2015,103.8682343358
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2015,101.6513439261
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2016,100.1511304538
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2016,99.2413587868
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2016,99.9120115353
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2016,101.072574619
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2017,101.845949507
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2017,102.0315448637
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2017,101.3742451397
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2017,101.7089163566
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2018,103.2339624618
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2018,103.0664825357
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2018,103.6912900702
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2018,102.115237282
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2019,100.2770862167
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2019,100.8230103609
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2019,98.8967538353
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2019,99.4073821965
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2020,92.197759332
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2020,70.7960852004
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2020,83.0341013821
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2020,84.7197429173
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2021,90.383802436
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2021,120.2713519656
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2021,107.3561015597
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,4. čtvrtletí 2021,109.5323336224
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,1. čtvrtletí 2022,116.2479688194
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,2. čtvrtletí 2022,114.2669679525
Meziroční index,Index produkce služeb - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,49 Pozemní a potrubní doprava,3. čtvrtletí 2022,109.4309645587
