Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Měsíce;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2019;84.559878121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2019;89.2131151039
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2019;90.3747163518
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2019;92.9615648985
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2019;95.129105912
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2019;102.6183663951
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2019;98.4269515535
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2019;102.8539019055
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2019;117.0967394656
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2020;109.8573577646
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2020;107.7356075068
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;březen 2020;115.2529372898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2020;106.3132681382
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2020;96.4483160145
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2020;109.0765837918
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2020;104.3453005601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2020;96.0395815194
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2020;104.8158000571
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2020;102.3114600357
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2020;110.2430579552
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2020;116.1644804867
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2021;105.8372683028
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2021;96.1100782171
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;březen 2021;107.666755155
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2021;92.7266079912
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2021;97.0568000301
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2021;97.7965419914
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2021;86.343812205
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2021;102.7980513549
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2021;99.5438503859
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2021;100.9693777323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2021;91.8655014372
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2021;78.0228067158
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2022;86.792430952
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2022;87.9936125245
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;březen 2022;82.7260092203
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2022;84.0050446168
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2022;82.8828066159
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2022;79.5337262361
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2022;97.7614447501
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2022;88.317104783
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2022;88.2795523237
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2022;89.661686745
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2022;93.7458807471
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2022;90.7879247824
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2023;91.8497203425
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2023;89.5499429102
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;březen 2023;97.8007662601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2023;108.2062123993
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2023;128.0503989682
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2023;132.7085151487
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2023;111.61720955
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2023;106.92228417
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2023;103.5389116291
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2023;100.0460266632
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2023;96.5036767498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2023;115.7198077276
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2024;113.0714483252
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2024;129.390831515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;březen 2024;109.4437782727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;duben 2024;130.4099959079
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;květen 2024;101.7758598139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červen 2024;95.1049046721
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;červenec 2024;114.8799492676
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;srpen 2024;89.8765321285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;září 2024;101.8209433118
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;říjen 2024;99.0061330941
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;listopad 2024;101.8289746932
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;prosinec 2024;103.5227365756
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;leden 2025;96.9709423297
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty;únor 2025;87.8469294934
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2016;111.1533159233
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2016;119.7613939476
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2016;111.3493080274
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2016;98.6723649768
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2016;105.4882909606
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2016;101.3350858684
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2016;94.6509384233
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2016;104.5363043918
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2016;97.8412757174
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2016;89.6715485644
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2016;94.6592197816
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2016;86.2219561735
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2017;87.5601747302
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2017;84.5962366366
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2017;93.2423663894
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2017;98.3230995822
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2017;100.2763664711
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2017;103.4483975179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2017;98.8380890556
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2017;99.1028993226
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2017;94.5550152776
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2017;105.1765646376
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2017;97.2585830279
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2017;96.371947965
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2018;102.1935424936
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2018;99.6201674646
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2018;94.5310186494
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2018;101.930793228
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2018;100.4432411346
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2018;95.8374764787
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2018;105.0495957536
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2018;102.6456930149
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2018;100.3875923727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2018;104.3273896771
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2018;101.2059780725
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2018;94.9109736853
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2019;104.8846069972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2019;98.6209133269
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2019;97.099971757
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2019;104.8738547502
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2019;96.3306219055
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2019;96.3099378853
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2019;101.1630488394
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2019;94.279838775
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2019;102.5911802667
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2019;99.1401591237
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2019;99.1850797258
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2019;109.8786768737
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2020;99.2198569999
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2020;103.566246075
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2020;92.7961075197
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2020;74.5541147512
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2020;81.8894327691
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2020;101.1614578658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2020;100.7625946369
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2020;95.8124428677
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2020;99.7252375295
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2020;88.3688741908
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2020;86.5483737579
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2020;90.4859860645
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2021;87.0124529222
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2021;89.7668568715
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2021;97.9338578098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2021;111.1333957087
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2021;108.880969348
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2021;102.419539742
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2021;102.2338225862
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2021;101.4187665094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2021;101.8535248002
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2021;108.3690546429
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2021;111.316097474
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;prosinec 2021;103.2668197876
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;leden 2022;108.2866290745
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;únor 2022;112.0449990762
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;březen 2022;113.9317185614
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;duben 2022;115.5649139394
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;květen 2022;104.4088336182
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červen 2022;97.7267324992
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;červenec 2022;92.9134445373
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;srpen 2022;96.2553285719
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;září 2022;94.4736752463
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;říjen 2022;94.2164646291
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;listopad 2022;94.4147221567
