Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Měsíce;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2001;109.821306288
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2001;102.7307503185
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2001;107.2598839738
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2001;108.2698373077
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2001;107.4386036163
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2001;105.6654708255
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2001;110.8027083666
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2001;107.9582302027
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2001;107.3438117226
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2001;115.277869249
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2001;114.5823152424
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2001;104.751542515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2002;103.4312632478
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2002;103.8319670598
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2002;103.9579071755
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2002;103.1211325954
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2002;101.6986150452
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2002;98.8106437984
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2002;103.6271147478
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2002;95.0410553904
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2002;105.3039014615
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2002;101.0892777366
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2002;99.8039784498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2002;102.406291468
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2003;104.5075667606
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2003;105.0640738844
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2003;103.7016813432
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2003;109.3277024752
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2003;103.9230239165
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2003;110.3954072962
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2003;108.9391495482
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2003;108.4807852889
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2003;114.1783630822
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2003;106.8442521217
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2003;102.0566995524
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2003;109.2840286343
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2004;99.7774837097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2004;105.1412382454
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2004;106.2118466775
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2004;106.6195297261
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2004;101.1168852173
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2004;105.6146025031
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2004;101.36451566
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2004;103.933838025
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2004;100.9165338966
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2004;100.8693689623
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2004;109.8641541717
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2004;104.2536728423
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2005;111.2382097353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2005;104.4743623821
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2005;108.0357807968
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2005;106.0289888187
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2005;112.7064950761
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2005;108.6703222378
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2005;103.8108939009
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2005;110.0721318523
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2005;108.292890105
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2005;107.9177109527
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2005;109.0112857547
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2005;106.9340596452
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2006;110.493430437
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2006;111.7451017645
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2006;111.0915330419
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2006;107.9927304343
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2006;109.9111271832
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2006;110.2241542453
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2006;110.3007231195
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2006;111.4767189646
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2006;109.7053533314
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2006;114.7645615262
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2006;111.1614500146
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2006;110.5569890544
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2007;110.4804422027
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2007;112.2561129865
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2007;113.2895146111
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2007;111.4071163532
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2007;110.5925787462
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2007;109.0279666345
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2007;112.0740206589
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2007;108.8023810071
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2007;105.1239058421
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2007;112.4252291517
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2007;108.8430062953
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2007;106.5822763581
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2008;107.6219537176
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2008;111.7556206544
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2008;98.102593677
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2008;108.1606080246
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2008;102.9804970766
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2008;103.0655031427
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2008;106.8078340462
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2008;97.1522406117
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2008;109.8228268494
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2008;98.3676155092
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2008;93.8601899658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2008;99.4263115416
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2009;95.2871590626
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2009;90.5303024832
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2009;97.9440920804
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2009;96.0838907097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2009;92.5951415272
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2009;94.3995872448
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2009;95.7957955384
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2009;97.0332316274
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2009;92.8622114097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2009;95.134371393
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2009;96.6996576045
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2009;98.7439777572
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2010;95.5755399548
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2010;98.685078928
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2010;105.0802735156
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2010;95.898539253
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2010;103.0870194687
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2010;107.3702864353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2010;98.961457983
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;srpen 2010;103.185041804
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;září 2010;103.3597385673
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;říjen 2010;99.6070472399
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;listopad 2010;105.3385431607
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;prosinec 2010;100.6365112569
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;leden 2011;107.7870607153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;únor 2011;105.7500849121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;březen 2011;102.7476852546
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;duben 2011;103.217285321
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;květen 2011;103.5743927904
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červen 2011;96.8355920344
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;45+47 Maloobchod (vč.maloobchodního prodeje pohonných hmot) a prodej a opravy motorových vozidel;červenec 2011;98.1113921722
