Území,Instituce,Ukazatel,Roky,value
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2017,74521.6301841029
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2018,73655.6081580362
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2019,122915.06612898
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2020,141206.3702891734
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2021,162899.1880424242
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2022,144533.025382426
Česko,Investiční společnosti a fondy,Dluhové cenné papíry,2023,203055.1056982309
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2014,90702.0989088351
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2015,75507.1746750988
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2016,104625.782013438
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2017,133685.075290994
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2018,148829.112941573
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2019,237828.502247628
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2020,286382.752076328
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2021,373795.1910396681
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2022,383846.9808628849
Česko,Investiční společnosti a fondy,"Akcie, účasti a jiné podíly",2023,475718.217820529
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2014,91.4140000001
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2015,83.5907539478
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2016,115.6220982486
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2017,566.3413723698
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2018,380.856422574
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2019,2650.230908217
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2020,4639.0759638528
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2021,4997.882242016
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2022,6096.8097957492
Česko,Investiční společnosti a fondy,Opční listy a finanční deriváty aktivní,2023,1523.3103030575
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2014,1706.378020158
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2015,1060.2353522428
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2016,1626.3126036052
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2017,3439.285181875
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2018,7396.8355669954
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2019,4240.4097545561
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2020,4832.9463821362
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2021,8771.7365612121
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2022,11327.2309894274
Česko,Investiční společnosti a fondy,Dlouhodobé a krátkodobé pohledávky bez pohledávek z obchodních vztahů a poskytnutých záloh,2023,15998.0929703946
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2014,5442.8737245877
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2015,5207.6131471529
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2016,13975.7928821971
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2017,7443.9155873599
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2018,8713.4987251682
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2019,11597.6378440573
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2020,13033.9497504058
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2021,15504.680112176
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2022,14607.1486880066
Česko,Investiční společnosti a fondy,"Dlouhodobé a krátkodobé pohledávky z obchodních vztahů, poskytnuté zálohy a dohadné účty aktivní",2023,17510.8966214082
