Území;Ukazatel;Roky;value
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2015;94.18
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2016;94.39
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2017;94.74
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2018;94.7
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2019;94.6
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2020;94.6
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2021;96.0
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2022;95.6
Česko;Podíl obyvatel zásobovaných vodou z vodovodů (%);2023;94.5
Česko;Voda vyrobená (tis. m³);2015;599551.0
Česko;Voda vyrobená (tis. m³);2016;593338.0
Česko;Voda vyrobená (tis. m³);2017;603750.0
Česko;Voda vyrobená (tis. m³);2018;609692.0
Česko;Voda vyrobená (tis. m³);2019;602440.0
Česko;Voda vyrobená (tis. m³);2020;589402.0
Česko;Voda vyrobená (tis. m³);2021;587206.0
Česko;Voda vyrobená (tis. m³);2022;584300.0
Česko;Voda vyrobená (tis. m³);2023;583022.0
Česko;Voda fakturovaná (tis. m³);2015;476775.0
Česko;Voda fakturovaná (tis. m³);2016;478858.0
Česko;Voda fakturovaná (tis. m³);2017;481973.0
Česko;Voda fakturovaná (tis. m³);2018;490447.0
Česko;Voda fakturovaná (tis. m³);2019;492591.0
Česko;Voda fakturovaná (tis. m³);2020;479010.0
Česko;Voda fakturovaná (tis. m³);2021;478747.0
Česko;Voda fakturovaná (tis. m³);2022;478100.0
Česko;Voda fakturovaná (tis. m³);2023;476904.0
Česko;Voda fakturovaná domácnostem (tis. m³);2015;318680.0
Česko;Voda fakturovaná domácnostem (tis. m³);2016;322274.0
Česko;Voda fakturovaná domácnostem (tis. m³);2017;324477.0
Česko;Voda fakturovaná domácnostem (tis. m³);2018;327787.0
Česko;Voda fakturovaná domácnostem (tis. m³);2019;333791.0
Česko;Voda fakturovaná domácnostem (tis. m³);2020;337495.0
Česko;Voda fakturovaná domácnostem (tis. m³);2021;342606.0
Česko;Voda fakturovaná domácnostem (tis. m³);2022;328746.0
Česko;Voda fakturovaná domácnostem (tis. m³);2023;325312.0
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2015;84.24
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2016;84.66
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2017;85.52
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2018;85.5
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2019;85.5
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2020;86.1
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2021;87.4
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2022;87.3
Česko;Podíl obyvatel bydlících v domech napojených na kanalizaci (%);2023;86.7
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2015;445521.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2016;446868.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2017;453322.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2018;457320.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2019;461058.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2020;450484.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2021;451825.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2022;452997.0
Česko;Vypouštěné odpadní vody do kanalizace bez zpoplat. srážkových vod (tis. m³);2023;454542.0
Česko;Podíl čištěných odpadních vod (%);2015;96.97
Česko;Podíl čištěných odpadních vod (%);2016;97.32
Česko;Podíl čištěných odpadních vod (%);2017;97.54
Česko;Podíl čištěných odpadních vod (%);2018;97.6
Česko;Podíl čištěných odpadních vod (%);2019;97.7
Česko;Podíl čištěných odpadních vod (%);2020;97.5
Česko;Podíl čištěných odpadních vod (%);2021;97.5
Česko;Podíl čištěných odpadních vod (%);2022;97.7
Česko;Podíl čištěných odpadních vod (%);2023;97.7
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2015;16.8
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2016;15.4
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2017;16.4
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2018;15.8
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2019;14.5
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2020;15.1
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2021;14.9
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2022;14.7
Česko;Podíl ztrát z vody vyrobené určené k realizaci (%);2023;14.8
